a(radian),a(degree),Eruling, Ebend, Eparalell,
3.806,218.068,19.618,16423.4,1.41191,1
3.807,218.125,19.5826,24509.6,1.41097,1
3.808,218.182,19.5472,40498.6,1.41002,1
3.809,218.24,19.5119,79407.4,1.40907,1
3.81,218.297,19.4765,221037,1.40812,1
3.811,218.354,19.4411,2.01E+06,1.40716,1
3.812,218.412,19.4057,1.94E+06,1.4062,1
3.813,218.469,19.3703,218803,1.40524,1
3.814,218.526,19.3348,79055.4,1.40427,1
3.815,218.583,19.2994,40443.8,1.4033,1
3.816,218.641,19.264,24531.7,1.40233,1
3.817,218.698,19.2285,16469.9,1.40135,1
3.818,218.755,19.1931,11830.3,1.40037,1
3.819,218.813,19.1576,8918.14,1.39939,1
3.82,218.87,19.1221,6971.27,1.3984,1
3.821,218.927,19.0867,5605.91,1.39741,1
3.822,218.984,19.0512,4611.64,1.39642,1
3.823,219.042,19.0157,3865.31,1.39542,1
3.824,219.099,18.9802,3290.91,1.39442,1
3.825,219.156,18.9447,2839.49,1.39341,1
3.826,219.214,18.9092,2478.36,1.39241,1
3.827,219.271,18.8737,2185.02,1.39139,1
3.828,219.328,18.8381,1943.56,1.39038,1
3.829,219.386,18.8026,1742.5,1.38936,1
3.83,219.443,18.7671,1573.35,1.38834,1
3.831,219.5,18.7315,1429.76,1.38731,1
3.832,219.557,18.696,1306.88,1.38628,1
3.833,219.615,18.6604,1200.96,1.38524,1
3.834,219.672,18.6248,1109.06,1.38421,1
3.835,219.729,18.5893,1028.86,1.38316,1
3.836,219.787,18.5537,958.504,1.38212,1
3.837,219.844,18.5181,896.486,1.38107,1
3.838,219.901,18.4825,841.582,1.38002,1
3.839,219.958,18.4469,792.788,1.37896,1
3.84,220.016,18.4113,749.273,1.3779,1
3.841,220.073,18.3757,710.342,1.37683,1
3.842,220.13,18.3401,675.415,1.37577,1
3.843,220.188,18.3045,644.001,1.37469,1
3.844,220.245,18.2688,615.687,1.37362,1
3.845,220.302,18.2332,590.117,1.37254,1
3.846,220.36,18.1975,566.989,1.37145,1
3.847,220.417,18.1619,546.043,1.37037,1
3.848,220.474,18.1262,527.053,1.36927,1
3.849,220.531,18.0906,509.824,1.36818,1
3.85,220.589,18.0549,494.188,1.36708,1
3.851,220.646,18.0192,479.997,1.36598,1
3.852,220.703,17.9835,467.122,1.36487,1
3.853,220.761,17.9479,455.448,1.36376,1
3.854,220.818,17.9122,444.878,1.36264,1
3.855,220.875,17.8765,435.324,1.36152,1
3.856,220.933,17.8408,426.708,1.3604,1
3.857,220.99,17.8051,418.963,1.35927,1
3.858,221.047,17.7693,412.027,1.35814,1
3.859,221.104,17.7336,405.849,1.357,1
3.86,221.162,17.6979,400.382,1.35586,1
3.861,221.219,17.6622,395.583,1.35472,1
3.862,221.276,17.6264,391.417,1.35357,1
3.863,221.334,17.5907,387.851,1.35242,1
3.864,221.391,17.5549,384.858,1.35126,1
3.865,221.448,17.5192,382.413,1.3501,1
3.866,221.505,17.4834,380.496,1.34893,1
3.867,221.563,17.4477,379.087,1.34776,1
3.868,221.62,17.4119,378.172,1.34659,1
3.869,221.677,17.3761,377.739,1.34541,1
3.87,221.735,17.3403,377.777,1.34423,1
3.871,221.792,17.3046,378.278,1.34304,1
3.872,221.849,17.2688,379.236,1.34185,1
3.873,221.907,17.233,380.649,1.34065,1
3.874,221.964,17.1972,382.515,1.33945,1
3.875,222.021,17.1614,384.835,1.33825,1
3.876,222.078,17.1256,387.611,1.33704,1
3.877,222.136,17.0897,390.848,1.33583,1
3.878,222.193,17.0539,394.552,1.33461,1
3.879,222.25,17.0181,398.734,1.33339,1
3.88,222.308,16.9823,403.403,1.33216,1
3.881,222.365,16.9464,408.573,1.33093,1
3.882,222.422,16.9106,414.26,1.32969,1
3.883,222.48,16.8748,420.482,1.32845,1
3.884,222.537,16.8389,427.259,1.32721,1
3.885,222.594,16.8031,434.616,1.32596,1
3.886,222.651,16.7672,442.578,1.32471,1
3.887,222.709,16.7313,451.177,1.32345,1
3.888,222.766,16.6955,460.446,1.32218,1
3.889,222.823,16.6596,470.422,1.32092,1
3.89,222.881,16.6237,481.148,1.31964,1
3.891,222.938,16.5878,492.671,1.31837,1
3.892,222.995,16.552,505.043,1.31708,1
3.893,223.052,16.5161,518.322,1.3158,1
3.894,223.11,16.4802,532.575,1.31451,1
3.895,223.167,16.4443,547.873,1.31321,1
3.896,223.224,16.4084,564.299,1.31191,1
3.897,223.282,16.3725,581.945,1.3106,1
3.898,223.339,16.3365,600.912,1.30929,1
3.899,223.396,16.3006,621.316,1.30798,1
3.9,223.454,16.2647,643.288,1.30666,1
3.901,223.511,16.2288,666.975,1.30533,1
3.902,223.568,16.1929,692.543,1.304,1
3.903,223.625,16.1569,720.181,1.30267,1
3.904,223.683,16.121,750.107,1.30133,1
3.905,223.74,16.085,782.566,1.29998,1
3.906,223.797,16.0491,817.842,1.29863,1
3.907,223.855,16.0131,856.262,1.29728,1
3.908,223.912,15.9772,898.205,1.29592,1
3.909,223.969,15.9412,944.112,1.29455,1
3.91,224.026,15.9053,994.495,1.29318,1
3.911,224.084,15.8693,1049.96,1.29181,1
3.912,224.141,15.8333,1111.22,1.29043,1
3.913,224.198,15.7974,1179.13,1.28904,1
3.914,224.256,15.7614,1254.69,1.28765,1
3.915,224.313,15.7254,1339.13,1.28626,1
3.916,224.37,15.6894,1433.93,1.28486,1
3.917,224.428,15.6534,1540.91,1.28345,1
3.918,224.485,15.6174,1662.3,1.28204,1
3.919,224.542,15.5814,1800.89,1.28062,1
3.92,224.599,15.5454,1960.18,1.2792,1
3.921,224.657,15.5094,2144.64,1.27777,1
3.922,224.714,15.4734,2360.03,1.27634,1
3.923,224.771,15.4374,2613.88,1.2749,1
3.924,224.829,15.4013,2916.18,1.27346,1
3.925,224.886,15.3653,3280.46,1.27201,1
3.926,224.943,15.3293,3725.34,1.27056,1
3.927,225.001,15.2933,4277.06,1.2691,1
3.928,225.058,15.2572,4973.61,1.26764,1
3.929,225.115,15.2212,5871.57,1.26617,1
3.93,225.172,15.1851,7058.3,1.26469,1
3.931,225.23,15.1491,8674.42,1.26321,1
3.932,225.287,15.113,10958.2,1.26172,1
3.933,225.344,15.077,14340,1.26023,1
3.934,225.402,15.0409,19662.9,1.25873,1
3.935,225.459,15.0049,28768.5,1.25723,1
3.936,225.516,14.9688,46342.8,1.25572,1
3.937,225.573,14.9327,87440.4,1.25421,1
3.938,225.631,14.8966,225049,1.25269,1
3.939,225.688,14.8606,1.46E+06,1.25116,1
3.94,225.745,14.8245,4.80E+06,1.24963,1
3.941,225.803,14.7884,331438,1.24809,1
3.942,225.86,14.7523,110471,1.24655,1
3.943,225.917,14.7162,55009.7,1.245,1
3.944,225.975,14.6801,33142.4,1.24344,1
3.945,226.032,14.644,22365.8,1.24188,1
3.946,226.089,14.6079,16296.5,1.24032,1
3.947,226.146,14.5718,12564.1,1.23875,1
3.948,226.204,14.5357,10125,1.23717,1
3.949,226.261,14.4995,8461.85,1.23558,1
3.95,226.318,14.4634,7295.15,1.23399,1
3.951,226.376,14.4273,6463.56,1.2324,1
3.952,226.433,14.3912,5869.3,1.2308,1
3.953,226.49,14.355,5450.93,1.22919,1
3.954,226.548,14.3189,5169.08,1.22757,1
3.955,226.605,14.2827,4998.41,1.22595,1
3.956,226.662,14.2466,4923.17,1.22433,1
3.957,226.719,14.2104,4934.52,1.2227,1
3.958,226.777,14.1743,5029.13,1.22106,1
3.959,226.834,14.1381,5208.51,1.21941,1
3.96,226.891,14.102,5479.02,1.21776,1
3.961,226.949,14.0658,5852.38,1.21611,1
3.962,227.006,14.0296,6347,1.21445,1
3.963,227.063,13.9934,6990.06,1.21278,1
3.964,227.12,13.9573,7821.18,1.2111,1
3.965,227.178,13.9211,8898.27,1.20942,1
3.966,227.235,13.8849,10307.4,1.20773,1
3.967,227.292,13.8487,12179.5,1.20604,1
3.968,227.35,13.8125,14721.6,1.20434,1
3.969,227.407,13.7763,18273.8,1.20263,1
3.97,227.464,13.7401,23428.3,1.20092,1
3.971,227.522,13.7039,31287.9,1.1992,1
3.972,227.579,13.6677,44103.9,1.19747,1
3.973,227.636,13.6315,67074.6,1.19574,1
3.974,227.693,13.5952,114557,1.194,1
3.975,227.751,13.559,239367,1.19225,1
3.976,227.808,13.5228,781465,1.1905,1
3.977,227.865,13.4865,2.11E+07,1.18874,1
3.978,227.923,13.4503,2.07E+06,1.18698,1
3.979,227.98,13.4141,387744,1.18521,1
3.98,228.037,13.3778,158150,1.18343,1
3.981,228.094,13.3416,85489.5,1.18164,1
3.982,228.152,13.3053,53532.1,1.17985,1
3.983,228.209,13.269,36699.3,1.17805,1
3.984,228.266,13.2328,26755.1,1.17625,1
3.985,228.324,13.1965,20392.8,1.17444,1
3.986,228.381,13.1602,16076.2,1.17262,1
3.987,228.438,13.124,13012.4,1.17079,1
3.988,228.496,13.0877,10758.8,1.16896,1
3.989,228.553,13.0514,9052.18,1.16712,1
3.99,228.61,13.0151,7728.39,1.16527,1
3.991,228.667,12.9788,6680.51,1.16342,1
3.992,228.725,12.9425,5836.54,1.16156,1
3.993,228.782,12.9062,5146.55,1.15969,1
3.994,228.839,12.8699,4575.04,1.15782,1
3.995,228.897,12.8336,4096.18,1.15594,1
3.996,228.954,12.7972,3690.85,1.15405,1
3.997,229.011,12.7609,3344.62,1.15216,1
3.998,229.069,12.7246,3046.43,1.15026,1
3.999,229.126,12.6882,2787.71,1.14835,1
4,229.183,12.6519,2561.74,1.14643,1
4.001,229.24,12.6156,2363.14,1.14451,1
4.002,229.298,12.5792,2187.62,1.14258,1
4.003,229.355,12.5429,2031.71,1.14064,1
4.004,229.412,12.5065,1892.55,1.1387,1
4.005,229.47,12.4701,1767.79,1.13674,1
4.006,229.527,12.4338,1655.49,1.13478,1
4.007,229.584,12.3974,1554.03,1.13282,1
4.008,229.641,12.361,1462.02,1.13084,1
4.009,229.699,12.3246,1378.32,1.12886,1
4.01,229.756,12.2882,1301.94,1.12687,1
4.011,229.813,12.2518,1232.03,1.12488,1
4.012,229.871,12.2154,1167.88,1.12288,1
4.013,229.928,12.179,1108.86,1.12086,1
4.014,229.985,12.1426,1054.42,1.11885,1
4.015,230.043,12.1062,1004.1,1.11682,1
4.016,230.1,12.0698,957.485,1.11479,1
4.017,230.157,12.0333,914.213,1.11275,1
4.018,230.214,11.9969,873.965,1.1107,1
4.019,230.272,11.9605,836.461,1.10864,1
4.02,230.329,11.924,801.453,1.10658,1
4.021,230.386,11.8876,768.721,1.10451,1
4.022,230.444,11.8511,738.066,1.10243,1
4.023,230.501,11.8146,709.314,1.10034,1
4.024,230.558,11.7782,682.308,1.09825,1
4.025,230.616,11.7417,656.905,1.09615,1
4.026,230.673,11.7052,632.979,1.09404,1
4.027,230.73,11.6687,610.416,1.09192,1
4.028,230.787,11.6322,589.112,1.0898,1
4.029,230.845,11.5957,568.972,1.08767,1
4.03,230.902,11.5592,549.912,1.08553,1
4.031,230.959,11.5227,531.854,1.08338,1
4.032,231.017,11.4862,514.728,1.08122,1
4.033,231.074,11.4497,498.47,1.07906,1
4.034,231.131,11.4132,483.02,1.07689,1
4.035,231.188,11.3766,468.325,1.07471,1
4.036,231.246,11.3401,454.334,1.07252,1
4.037,231.303,11.3035,441.004,1.07032,1
4.038,231.36,11.267,428.292,1.06812,1
4.039,231.418,11.2304,416.159,1.06591,1
4.04,231.475,11.1938,404.57,1.06369,1
4.041,231.532,11.1573,393.493,1.06146,1
4.042,231.59,11.1207,382.897,1.05922,1
4.043,231.647,11.0841,372.754,1.05698,1
4.044,231.704,11.0475,363.037,1.05473,1
4.045,231.761,11.0109,353.724,1.05247,1
4.046,231.819,10.9743,344.791,1.0502,1
4.047,231.876,10.9377,336.217,1.04792,1
4.048,231.933,10.901,327.983,1.04564,1
4.049,231.991,10.8644,320.071,1.04334,1
4.05,232.048,10.8278,312.463,1.04104,1
4.051,232.105,10.7911,305.145,1.03873,1
4.052,232.162,10.7545,298.101,1.03642,1
4.053,232.22,10.7178,291.318,1.03409,1
4.054,232.277,10.6811,284.781,1.03176,1
4.055,232.334,10.6445,278.481,1.02941,1
4.056,232.392,10.6078,272.403,1.02706,1
4.057,232.449,10.5711,266.54,1.0247,1
4.058,232.506,10.5344,260.879,1.02234,1
4.059,232.564,10.4977,255.411,1.01996,1
4.06,232.621,10.461,250.129,1.01757,1
4.061,232.678,10.4242,245.022,1.01518,1
4.062,232.735,10.3875,240.084,1.01278,1
4.063,232.793,10.3508,235.307,1.01037,1
4.064,232.85,10.314,230.683,1.00795,1
4.065,232.907,10.2773,226.207,1.00552,1
4.066,232.965,10.2405,221.871,1.00309,1
4.067,233.022,10.2037,217.67,1.00064,1
4.068,233.079,10.1669,213.598,0.998192,1
4.069,233.137,10.1302,209.65,0.995731,1
4.07,233.194,10.0934,205.82,0.993261,1
4.071,233.251,10.0566,202.105,0.990783,1
4.072,233.308,10.0197,198.498,0.988296,1
4.073,233.366,9.98291,194.997,0.9858,1
4.074,233.423,9.94608,191.596,0.983296,1
4.075,233.48,9.90924,188.293,0.980783,1
4.076,233.538,9.87239,185.082,0.978262,1
4.077,233.595,9.83553,181.961,0.975731,1
4.078,233.652,9.79866,178.927,0.973192,1
4.079,233.709,9.76178,175.975,0.970645,1
4.08,233.767,9.72489,173.104,0.968088,1
4.081,233.824,9.68799,170.309,0.965523,1
4.082,233.881,9.65109,167.588,0.962949,1
4.083,233.939,9.61417,164.94,0.960367,1
4.084,233.996,9.57724,162.36,0.957775,1
4.085,234.053,9.54031,159.847,0.955175,1
4.086,234.111,9.50336,157.398,0.952566,1
4.087,234.168,9.4664,155.011,0.949949,1
4.088,234.225,9.42944,152.684,0.947322,1
4.089,234.282,9.39246,150.415,0.944687,1
4.09,234.34,9.35547,148.202,0.942043,1
4.091,234.397,9.31848,146.043,0.93939,1
4.092,234.454,9.28147,143.936,0.936728,1
4.093,234.512,9.24445,141.88,0.934057,1
4.094,234.569,9.20742,139.873,0.931378,1
4.095,234.626,9.17038,137.913,0.92869,1
4.096,234.684,9.13333,135.999,0.925993,1
4.097,234.741,9.09627,134.13,0.923287,1
4.098,234.798,9.0592,132.303,0.920572,1
4.099,234.855,9.02212,130.518,0.917848,1
4.1,234.913,8.98502,128.774,0.915115,1
4.101,234.97,8.94792,127.069,0.912374,1
4.102,235.027,8.9108,125.401,0.909624,1
4.103,235.085,8.87368,123.771,0.906865,1
4.104,235.142,8.83654,122.176,0.904096,1
4.105,235.199,8.79938,120.616,0.90132,1
4.106,235.256,8.76222,119.09,0.898534,1
4.107,235.314,8.72505,117.596,0.895739,1
4.108,235.371,8.68786,116.135,0.892936,1
4.109,235.428,8.65066,114.704,0.890123,1
4.11,235.486,8.61345,113.303,0.887302,1
4.111,235.543,8.57623,111.931,0.884472,1
4.112,235.6,8.53899,110.587,0.881633,1
4.113,235.658,8.50175,109.271,0.878785,1
4.114,235.715,8.46448,107.981,0.875928,1
4.115,235.772,8.42721,106.718,0.873063,1
4.116,235.829,8.38993,105.48,0.870189,1
4.117,235.887,8.35263,104.267,0.867305,1
4.118,235.944,8.31532,103.077,0.864414,1
4.119,236.001,8.27799,101.911,0.861513,1
4.12,236.059,8.24065,100.768,0.858603,1
4.121,236.116,8.2033,99.6465,0.855685,1
4.122,236.173,8.16594,98.5469,0.852758,1
4.123,236.23,8.12856,97.4682,0.849822,1
4.124,236.288,8.09117,96.4099,0.846877,1
4.125,236.345,8.05376,95.3716,0.843924,1
4.126,236.402,8.01634,94.3528,0.840962,1
4.127,236.46,7.97891,93.3528,0.837991,1
4.128,236.517,7.94146,92.3714,0.835012,1
4.129,236.574,7.904,91.4079,0.832024,1
4.13,236.632,7.86652,90.4621,0.829027,1
4.131,236.689,7.82903,89.5334,0.826021,1
4.132,236.746,7.79153,88.6214,0.823007,1
4.133,236.803,7.75401,87.7257,0.819985,1
4.134,236.861,7.71648,86.846,0.816954,1
4.135,236.918,7.67893,85.9818,0.813914,1
4.136,236.975,7.64136,85.1328,0.810865,1
4.137,237.033,7.60378,84.2986,0.807809,1
4.138,237.09,7.56619,83.4789,0.804743,1
4.139,237.147,7.52858,82.6734,0.80167,1
4.14,237.205,7.49095,81.8817,0.798588,1
4.141,237.262,7.45331,81.1035,0.795497,1
4.142,237.319,7.41565,80.3385,0.792398,1
4.143,237.376,7.37798,79.5864,0.789291,1
4.144,237.434,7.34029,78.8469,0.786175,1
4.145,237.491,7.30258,78.1197,0.783051,1
4.146,237.548,7.26486,77.4046,0.779919,1
4.147,237.606,7.22712,76.7013,0.776779,1
4.148,237.663,7.18937,76.0095,0.773631,1
4.149,237.72,7.1516,75.329,0.770474,1
4.15,237.777,7.11381,74.6596,0.767309,1
4.151,237.835,7.076,74.0009,0.764137,1
4.152,237.892,7.03818,73.3528,0.760956,1
4.153,237.949,7.00034,72.7151,0.757767,1
4.154,238.007,6.96248,72.0875,0.75457,1
4.155,238.064,6.92461,71.4698,0.751366,1
4.156,238.121,6.88672,70.8618,0.748153,1
4.157,238.179,6.8488,70.2633,0.744933,1
4.158,238.236,6.81088,69.6741,0.741705,1
4.159,238.293,6.77293,69.0941,0.738469,1
4.16,238.35,6.73497,68.523,0.735226,1
4.161,238.408,6.69698,67.9606,0.731975,1
4.162,238.465,6.65898,67.4068,0.728716,1
4.163,238.522,6.62096,66.8614,0.72545,1
4.164,238.58,6.58292,66.3243,0.722176,1
4.165,238.637,6.54486,65.7952,0.718895,1
4.166,238.694,6.50679,65.2741,0.715607,1
4.167,238.752,6.46869,64.7607,0.712311,1
4.168,238.809,6.43058,64.2549,0.709008,1
4.169,238.866,6.39244,63.7566,0.705698,1
4.17,238.923,6.35429,63.2656,0.702381,1
4.171,238.981,6.31611,62.7818,0.699057,1
4.172,239.038,6.27792,62.305,0.695726,1
4.173,239.095,6.2397,61.8351,0.692388,1
4.174,239.153,6.20147,61.3721,0.689043,1
4.175,239.21,6.16321,60.9156,0.685691,1
4.176,239.267,6.12493,60.4657,0.682333,1
4.177,239.324,6.08664,60.0222,0.678968,1
4.178,239.382,6.04832,59.585,0.675596,1
4.179,239.439,6.00998,59.154,0.672218,1
4.18,239.496,5.97162,58.729,0.668833,1
4.181,239.554,5.93323,58.31,0.665442,1
4.182,239.611,5.89483,57.8969,0.662045,1
4.183,239.668,5.85641,57.4894,0.658642,1
4.184,239.726,5.81796,57.0876,0.655233,1
4.185,239.783,5.77949,56.6914,0.651817,1
4.186,239.84,5.741,56.3006,0.648396,1
4.187,239.897,5.70248,55.9151,0.644969,1
4.188,239.955,5.66395,55.5349,0.641536,1
4.189,240.012,5.62539,55.1599,0.638097,1
4.19,240.069,5.5868,54.7899,0.634653,1
4.191,240.127,5.5482,54.4249,0.631203,1
4.192,240.184,3.51029,54.0649,0.627748,1
4.193,240.241,3.48661,53.7096,0.624288,1
4.194,240.298,3.46293,53.3591,0.620822,1
4.195,240.356,3.43922,53.0132,0.617351,1
4.196,240.413,3.41551,52.6719,0.613876,1
4.197,240.47,3.39177,52.3351,0.610395,1
4.198,240.528,3.36803,52.0028,0.60691,1
4.199,240.585,3.34426,51.6748,0.60342,1
4.2,240.642,3.32049,51.351,0.599925,1
4.201,240.7,3.29669,51.0315,0.596426,1
4.202,240.757,3.27289,50.7162,0.592923,1
4.203,240.814,3.24906,50.4049,0.589415,1
4.204,240.871,3.22522,50.0976,0.585904,1
4.205,240.929,3.20137,49.7943,0.582388,1
4.206,240.986,3.1775,49.4949,0.578868,1
4.207,241.043,3.15361,49.1993,0.575345,1
4.208,241.101,3.12971,48.9075,0.571818,1
4.209,241.158,3.10579,48.6194,0.568287,1
4.21,241.215,3.08185,48.3349,0.564753,1
4.211,241.273,3.0579,48.054,0.561215,1
4.212,241.33,3.03394,47.7767,0.557675,1
4.213,241.387,3.00995,47.5028,0.554131,1
4.214,241.444,2.98595,47.2324,0.550585,1
4.215,241.502,2.96194,46.9654,0.547036,1
4.216,241.559,2.9379,46.7017,0.543484,1
4.217,241.616,2.91385,46.4412,0.53993,1
4.218,241.674,2.88978,46.184,0.536373,1
4.219,241.731,2.8657,45.93,0.532814,1
4.22,241.788,2.8416,45.6792,0.529253,1
4.221,241.845,2.81748,45.4314,0.52569,1
4.222,241.903,2.79334,45.1866,0.522126,1
4.223,241.96,2.76919,44.9449,0.518559,1
4.224,242.017,2.74502,44.7061,0.514991,1
4.225,242.075,2.72083,44.4702,0.511422,1
4.226,242.132,2.69662,44.2372,0.507852,1
4.227,242.189,2.67239,44.0071,0.504281,1
4.228,242.247,2.64815,43.7797,0.500708,1
4.229,242.304,2.62389,43.5551,0.497135,1
4.23,242.361,2.59961,43.3332,0.493562,1
4.231,242.418,2.57531,43.114,0.489988,1
4.232,242.476,2.55099,42.8974,0.486414,1
4.233,242.533,2.52666,42.6834,0.482839,1
4.234,242.59,2.5023,42.472,0.479265,1
4.235,242.648,2.47793,42.2632,0.475691,1
4.236,242.705,2.45354,42.0568,0.472118,1
4.237,242.762,2.42913,41.8529,0.468545,1
4.238,242.82,2.4047,41.6514,0.464972,1
4.239,242.877,2.38025,41.4524,0.461401,1
4.24,242.934,2.35578,41.2557,0.457831,1
4.241,242.991,2.33129,41.0613,0.454262,1
4.242,243.049,2.30678,40.8693,0.450695,1
4.243,243.106,2.28225,40.6795,0.447129,1
4.244,243.163,2.2577,40.492,0.443565,1
4.245,243.221,2.23314,40.3067,0.440003,1
4.246,243.278,2.20855,40.1236,0.436443,1
4.247,243.335,2.18394,39.9426,0.432886,1
4.248,243.392,2.15931,39.7638,0.429331,1
4.249,243.45,2.13466,39.5871,0.425779,1
4.25,243.507,2.10999,39.4125,0.42223,1
4.251,243.564,2.08529,39.24,0.418684,1
4.252,243.622,2.06058,39.0694,0.415142,1
4.253,243.679,2.03585,38.9009,0.411602,1
4.254,243.736,2.01109,38.7344,0.408067,1
4.255,243.794,0,38.5698,0.404536,38.5698
4.256,243.851,0,38.4072,0.401008,38.4072
4.257,243.908,0,38.2465,0.397485,38.2465
4.258,243.965,0,38.0876,0.393967,38.0876
4.259,244.023,0,37.9307,0.390453,37.9307
4.26,244.08,0,37.7755,0.386944,37.7755
4.261,244.137,0,37.6222,0.38344,37.6222
4.262,244.195,0,37.4708,0.379942,37.4708
4.263,244.252,0,37.321,0.376449,37.321
4.264,244.309,0,37.1731,0.372962,37.1731
4.265,244.366,0,37.0269,0.369481,37.0269
4.266,244.424,0,36.8824,0.366006,36.8824
4.267,244.481,0,36.7396,0.362537,36.7396
4.268,244.538,0,36.5985,0.359075,36.5985
4.269,244.596,0,36.4591,0.35562,36.4591
4.27,244.653,0,36.3213,0.352172,36.3213
4.271,244.71,0,36.1851,0.348731,36.1851
4.272,244.768,0,36.0506,0.345297,36.0506
4.273,244.825,0,35.9176,0.341872,35.9176
4.274,244.882,0,35.7863,0.338454,35.7863
4.275,244.939,0,35.6564,0.335044,35.6564
4.276,244.997,0,35.5282,0.331642,35.5282
4.277,245.054,0,35.4014,0.32825,35.4014
4.278,245.111,0,35.2762,0.324865,35.2762
4.279,245.169,0,35.1524,0.32149,35.1524
4.28,245.226,0,35.0302,0.318124,35.0302
4.281,245.283,0,34.9094,0.314768,34.9094
4.282,245.341,0,34.7901,0.311421,34.7901
4.283,245.398,0,34.6722,0.308084,34.6722
4.284,245.455,0,34.5557,0.304757,34.5557
4.285,245.512,0,34.4406,0.301441,34.4406
4.286,245.57,0,34.3269,0.298135,34.3269
4.287,245.627,0,34.2146,0.29484,34.2146
4.288,245.684,0,34.1037,0.291556,34.1037
4.289,245.742,0,33.9941,0.288283,33.9941
4.29,245.799,0,33.8859,0.285022,33.8859
4.291,245.856,0,33.779,0.281772,33.779
4.292,245.913,0,33.6734,0.278534,33.6734
4.293,245.971,0,33.5692,0.275309,33.5692
4.294,246.028,0,33.4662,0.272095,33.4662
4.295,246.085,0,33.3645,0.268895,33.3645
4.296,246.143,0,33.264,0.265707,33.264
4.297,246.2,0,33.1649,0.262532,33.1649
4.298,246.257,0,33.0669,0.259371,33.0669
4.299,246.315,0,32.9702,0.256223,32.9702
4.3,246.372,0,32.8748,0.253089,32.8748
4.301,246.429,0,32.7805,0.249969,32.7805
4.302,246.486,0,32.6875,0.246863,32.6875
4.303,246.544,0,32.5956,0.243771,32.5956
4.304,246.601,0,32.505,0.240694,32.505
4.305,246.658,0,32.4155,0.237632,32.4155
4.306,246.716,0,32.3272,0.234585,32.3272
4.307,246.773,0,32.24,0.231554,32.24
4.308,246.83,0,32.154,0.228537,32.154
4.309,246.888,0,32.0691,0.225537,32.0691
4.31,246.945,0,31.9854,0.222553,31.9854
4.311,247.002,0,31.9027,0.219585,31.9027
4.312,247.059,0,31.8212,0.216633,31.8212
4.313,247.117,0,31.7408,0.213698,31.7408
4.314,247.174,0,31.6615,0.21078,31.6615
4.315,247.231,0,31.5833,0.207879,31.5833
4.316,247.289,0,31.5061,0.204995,31.5061
4.317,247.346,0,31.43,0.202129,31.43
4.318,247.403,0,31.355,0.199284,31.355
4.319,247.46,0,31.2811,0.196456,31.2811
4.32,247.518,0,31.2082,0.193637,31.2082
4.321,247.575,0,31.1363,0.190843,31.1363
4.322,247.632,0,31.0655,0.188068,31.0655
4.323,247.69,0,30.9957,0.185311,30.9957
4.324,247.747,0,30.9269,0.182573,30.9269
4.325,247.804,0,30.8592,0.179855,30.8592
4.326,247.862,0,30.7924,0.177156,30.7924
4.327,247.919,0,30.7267,0.174476,30.7267
4.328,247.976,0,30.6619,0.171817,30.6619
4.329,248.033,0,30.5982,0.169177,30.5982
4.33,248.091,0,30.5354,0.166558,30.5354
4.331,248.148,0,30.4736,0.163959,30.4736
4.332,248.205,0,30.4128,0.161381,30.4128
4.333,248.263,0,30.353,0.158823,30.353
4.334,248.32,0,30.2941,0.156287,30.2941
4.335,248.377,0,30.2362,0.153771,30.2362
4.336,248.434,0,30.1792,0.151277,30.1792
4.337,248.492,0,30.1232,0.148805,30.1232
4.338,248.549,0,30.0681,0.146354,30.0681
4.339,248.606,0,30.0139,0.143926,30.0139
4.34,248.664,0,29.9607,0.141519,29.9607
4.341,248.721,0,29.9085,0.139135,29.9085
4.342,248.778,0,29.8571,0.136773,29.8571
4.343,248.836,0,29.8067,0.134434,29.8067
4.344,248.893,0,29.7572,0.132117,29.7572
4.345,248.95,0,29.7085,0.129824,29.7085
4.346,249.007,0,29.6609,0.127554,29.6609
4.347,249.065,0,29.6141,0.125307,29.6141
4.348,249.122,0,29.5682,0.123083,29.5682
4.349,249.179,0,29.5232,0.120884,29.5232
4.35,249.237,0,29.4791,0.118708,29.4791
4.351,249.294,0,29.4359,0.116556,29.4359
4.352,249.351,0,29.3936,0.114428,29.3936
4.353,249.409,0,29.3521,0.112324,29.3521
4.354,249.466,0,29.3116,0.110245,29.3116
4.355,249.523,0,29.2719,0.108191,29.2719
4.356,249.58,0,29.2331,0.106161,29.2331
4.357,249.638,0,29.1952,0.104156,29.1952
4.358,249.695,0,29.1581,0.102176,29.1581
4.359,249.752,0,29.1219,0.100221,29.1219
4.36,249.81,0,29.0866,0.098291,29.0866
4.361,249.867,0,29.0521,0.0963868,29.0521
4.362,249.924,0,29.0185,0.0945081,29.0185
4.363,249.981,0,28.9858,0.0926551,28.9858
4.364,250.039,0,28.9539,0.0908278,28.9539
4.365,250.096,0,28.9229,0.0890265,28.9229
4.366,250.153,0,28.8927,0.0872512,28.8927
4.367,250.211,0,28.8634,0.085502,28.8634
4.368,250.268,0,28.8349,0.0837791,28.8349
4.369,250.325,0,28.8073,0.0820825,28.8073
4.37,250.383,0,28.7805,0.0804124,28.7805
