a, Fruling
2.398 , 417.426
2.399 , 417.425
2.4 , 417.424
2.401 , 417.423
2.402 , 417.422
2.403 , 417.421
2.404 , 417.42
2.405 , 417.419
2.406 , 417.418
2.407 , 417.417
2.408 , 417.416
2.409 , 417.415
2.41 , 417.414
2.411 , 417.413
2.412 , 417.412
2.413 , 417.411
2.414 , 417.41
2.415 , 417.409
2.416 , 417.408
2.417 , 417.407
2.418 , 417.406
2.419 , 417.405
2.42 , 417.404
2.421 , 417.403
2.422 , 417.403
2.423 , 417.402
2.424 , 417.401
2.425 , 417.4
2.426 , 417.399
2.427 , 417.398
2.428 , 417.397
2.429 , 417.396
2.43 , 417.395
2.431 , 417.394
2.432 , 417.393
2.433 , 417.392
2.434 , 417.391
2.435 , 417.39
2.436 , 417.389
2.437 , 417.388
2.438 , 417.387
2.439 , 417.386
2.44 , 417.385
2.441 , 417.384
2.442 , 417.383
2.443 , 417.382
2.444 , 417.381
2.445 , 417.38
2.446 , 417.379
2.447 , 417.378
2.448 , 417.377
2.449 , 417.376
2.45 , 417.375
2.451 , 417.374
2.452 , 417.373
2.453 , 417.372
2.454 , 417.371
2.455 , 417.37
2.456 , 417.369
2.457 , 417.368
2.458 , 417.367
2.459 , 417.366
2.46 , 417.365
2.461 , 417.364
2.462 , 417.363
2.463 , 417.362
2.464 , 417.361
2.465 , 417.36
2.466 , 417.359
2.467 , 417.358
2.468 , 417.357
2.469 , 417.356
2.47 , 417.355
2.471 , 417.354
2.472 , 417.353
2.473 , 417.352
2.474 , 417.351
2.475 , 417.35
2.476 , 417.349
2.477 , 417.348
2.478 , 417.347
2.479 , 417.346
2.48 , 417.345
2.481 , 417.344
2.482 , 417.343
2.483 , 417.342
2.484 , 417.341
2.485 , 417.34
2.486 , 417.339
2.487 , 417.338
2.488 , 417.337
2.489 , 417.336
2.49 , 417.335
2.491 , 417.334
2.492 , 417.333
2.493 , 417.332
2.494 , 417.331
2.495 , 417.33
2.496 , 417.329
2.497 , 417.328
2.498 , 417.327
2.499 , 417.326
2.5 , 417.325
2.501 , 417.324
2.502 , 417.322
2.503 , 417.321
2.504 , 417.32
2.505 , 417.319
2.506 , 417.318
2.507 , 417.317
2.508 , 417.316
2.509 , 417.315
2.51 , 417.314
2.511 , 417.313
2.512 , 417.312
2.513 , 417.311
2.514 , 417.31
2.515 , 417.309
2.516 , 417.308
2.517 , 417.307
2.518 , 417.306
2.519 , 417.305
2.52 , 417.304
2.521 , 417.303
2.522 , 417.302
2.523 , 417.301
2.524 , 417.3
2.525 , 417.299
2.526 , 417.298
2.527 , 417.297
2.528 , 417.296
2.529 , 417.295
2.53 , 417.294
2.531 , 417.293
2.532 , 417.292
2.533 , 417.291
2.534 , 417.29
2.535 , 417.289
2.536 , 417.288
2.537 , 417.287
2.538 , 417.286
2.539 , 417.285
2.54 , 417.284
2.541 , 417.283
2.542 , 417.282
2.543 , 417.281
2.544 , 417.28
2.545 , 417.279
2.546 , 417.278
2.547 , 417.277
2.548 , 417.276
2.549 , 417.275
2.55 , 417.274
2.551 , 417.273
2.552 , 417.272
2.553 , 417.271
2.554 , 417.27
2.555 , 417.268
2.556 , 417.267
2.557 , 417.266
2.558 , 417.265
2.559 , 417.264
2.56 , 417.263
2.561 , 417.262
2.562 , 417.261
2.563 , 417.26
2.564 , 417.259
2.565 , 417.258
