a(radian),a(degree),Eruling, Ebend, Eparalell,
5.71,327.159,34.0519,99.7083,3.34647,1
5.711,327.216,34.0516,98.7999,3.3466,1
5.712,327.273,34.0513,97.915,3.34673,1
5.713,327.331,34.0509,97.0531,3.34687,1
5.714,327.388,34.0506,96.2137,3.347,1
5.715,327.445,34.0503,95.3961,3.34713,1
5.716,327.503,34.05,94.5999,3.34726,1
5.717,327.56,34.0497,93.8246,3.34739,1
5.718,327.617,34.0494,93.0697,3.34752,1
5.719,327.675,34.0491,92.3349,3.34765,1
5.72,327.732,34.0488,91.6195,3.34778,1
5.721,327.789,34.0485,90.9233,3.34791,1
5.722,327.846,34.0481,90.2459,3.34804,1
5.723,327.904,34.0478,89.5867,3.34817,1
5.724,327.961,34.0475,88.9456,3.34829,1
5.725,328.018,34.0472,88.3221,3.34842,1
5.726,328.076,34.0469,87.7158,3.34855,1
5.727,328.133,34.0466,87.1265,3.34868,1
5.728,328.19,34.0463,86.5538,3.3488,1
5.729,328.248,34.046,85.9974,3.34893,1
5.73,328.305,34.0457,85.4571,3.34906,1
5.731,328.362,34.0454,84.9325,3.34918,1
5.732,328.419,34.0451,84.4234,3.34931,1
5.733,328.477,34.0447,83.9296,3.34943,1
5.734,328.534,34.0444,83.4507,3.34956,1
5.735,328.591,34.0441,82.9865,3.34968,1
5.736,328.649,34.0438,82.5369,3.34981,1
5.737,328.706,34.0435,82.1015,3.34993,1
5.738,328.763,34.0432,81.6803,3.35006,1
5.739,328.82,34.0429,81.273,3.35018,1
5.74,328.878,34.0426,80.8793,3.3503,1
5.741,328.935,34.0423,80.4992,3.35043,1
5.742,328.992,34.042,80.1324,3.35055,1
5.743,329.05,34.0417,79.7789,3.35067,1
5.744,329.107,34.0414,79.4384,3.35079,1
5.745,329.164,34.041,79.1108,3.35092,1
5.746,329.222,34.0407,78.7959,3.35104,1
5.747,329.279,34.0404,78.4937,3.35116,1
5.748,329.336,34.0401,78.204,3.35128,1
5.749,329.393,34.0398,77.9266,3.3514,1
5.75,329.451,34.0395,77.6616,3.35152,1
5.751,329.508,34.0392,77.4088,3.35164,1
5.752,329.565,34.0389,77.168,3.35176,1
5.753,329.623,34.0386,76.9393,3.35188,1
5.754,329.68,34.0383,76.7225,3.352,1
5.755,329.737,34.038,76.5176,3.35212,1
5.756,329.795,34.0377,76.3245,3.35224,1
5.757,329.852,34.0374,76.1432,3.35235,1
5.758,329.909,34.0371,75.9735,3.35247,1
5.759,329.966,34.0368,75.8155,3.35259,1
5.76,330.024,34.0364,75.6692,3.35271,1
5.761,330.081,34.0361,75.5344,3.35282,1
5.762,330.138,34.0358,75.4112,3.35294,1
5.763,330.196,34.0355,75.2996,3.35306,1
5.764,330.253,34.0352,75.1996,3.35317,1
5.765,330.31,34.0349,75.1111,3.35329,1
5.766,330.367,34.0346,75.0341,3.3534,1
5.767,330.425,34.0343,74.9688,3.35352,1
5.768,330.482,34.034,74.9151,3.35363,1
5.769,330.539,34.0337,74.873,3.35375,1
5.77,330.597,34.0334,74.8425,3.35386,1
5.771,330.654,34.0331,74.8238,3.35398,1
5.772,330.711,34.0328,74.8169,3.35409,1
5.773,330.769,34.0325,74.8217,3.3542,1
5.774,330.826,34.0322,74.8385,3.35432,1
5.775,330.883,34.0318,74.8672,3.35443,1
5.776,330.94,34.0315,74.908,3.35454,1
5.777,330.998,34.0312,74.9609,3.35466,1
5.778,331.055,34.0309,75.0261,3.35477,1
5.779,331.112,34.0306,75.1036,3.35488,1
5.78,331.17,34.0303,75.1936,3.35499,1
5.781,331.227,34.03,75.2961,3.3551,1
5.782,331.284,34.0297,75.4114,3.35521,1
5.783,331.341,34.0294,75.5396,3.35532,1
5.784,331.399,34.0291,75.6807,3.35543,1
5.785,331.456,34.0288,75.8351,3.35554,1
5.786,331.513,34.0285,76.0028,3.35565,1
5.787,331.571,34.0282,76.1841,3.35576,1
5.788,331.628,34.0279,76.3791,3.35587,1
5.789,331.685,34.0276,76.588,3.35598,1
5.79,331.743,34.0273,76.8112,3.35609,1
5.791,331.8,34.0269,77.0487,3.3562,1
5.792,331.857,34.0266,77.3008,3.35631,1
5.793,331.914,34.0263,77.5678,3.35641,1
5.794,331.972,34.026,77.85,3.35652,1
5.795,332.029,34.0257,78.1477,3.35663,1
5.796,332.086,34.0254,78.4611,3.35674,1
5.797,332.144,34.0251,78.7905,3.35684,1
5.798,332.201,34.0248,79.1363,3.35695,1
5.799,332.258,34.0245,79.4989,3.35706,1
5.8,332.316,34.0242,79.8785,3.35716,1
5.801,332.373,34.0239,80.2756,3.35727,1
5.802,332.43,34.0236,80.6906,3.35737,1
5.803,332.487,34.0233,81.1238,3.35748,1
5.804,332.545,34.0229,81.5758,3.35758,1
5.805,332.602,34.0226,82.0469,3.35769,1
5.806,332.659,34.0223,82.5377,3.35779,1
5.807,332.717,34.022,83.0486,3.35789,1
5.808,332.774,34.0217,83.5802,3.358,1
5.809,332.831,34.0214,84.133,3.3581,1
5.81,332.888,34.0211,84.7077,3.3582,1
5.811,332.946,34.0208,85.3047,3.35831,1
5.812,333.003,34.0205,85.9248,3.35841,1
5.813,333.06,34.0202,86.5685,3.35851,1
5.814,333.118,34.0199,87.2367,3.35861,1
5.815,333.175,34.0196,87.93,3.35872,1
5.816,333.232,34.0192,88.6492,3.35882,1
5.817,333.29,34.0189,89.3951,3.35892,1
5.818,333.347,34.0186,90.1684,3.35902,1
5.819,333.404,34.0183,90.9703,3.35912,1
5.82,333.461,34.018,91.8014,3.35922,1
5.821,333.519,34.0177,92.6628,3.35932,1
5.822,333.576,34.0174,93.5556,3.35942,1
5.823,333.633,34.0171,94.4808,3.35952,1
5.824,333.691,34.0168,95.4394,3.35962,1
5.825,333.748,34.0165,96.4328,3.35972,1
5.826,333.805,34.0162,97.4621,3.35982,1
5.827,333.863,34.0158,98.5286,3.35992,1
5.828,333.92,34.0155,99.6338,3.36001,1
5.829,333.977,34.0152,100.779,3.36011,1
5.83,334.034,34.0149,101.966,3.36021,1
5.831,334.092,34.0146,103.196,3.36031,1
5.832,334.149,34.0143,104.47,3.3604,1
5.833,334.206,34.014,105.792,3.3605,1
5.834,334.264,34.0137,107.162,3.3606,1
5.835,334.321,34.0133,108.582,3.36069,1
5.836,334.378,34.013,110.055,3.36079,1
5.837,334.435,34.0127,111.583,3.36089,1
5.838,334.493,34.0124,113.168,3.36098,1
5.839,334.55,34.0121,114.812,3.36108,1
5.84,334.607,34.0118,116.519,3.36117,1
5.841,334.665,34.0115,118.291,3.36127,1
5.842,334.722,34.0112,120.13,3.36136,1
5.843,334.779,34.0108,122.041,3.36146,1
5.844,334.837,34.0105,124.025,3.36155,1
5.845,334.894,34.0102,126.088,3.36164,1
5.846,334.951,34.0099,128.231,3.36174,1
5.847,335.008,34.0096,130.46,3.36183,1
5.848,335.066,34.0093,132.779,3.36192,1
5.849,335.123,34.009,135.192,3.36202,1
5.85,335.18,34.0086,137.703,3.36211,1
5.851,335.238,34.0083,140.318,3.3622,1
5.852,335.295,34.008,143.043,3.36229,1
5.853,335.352,34.0077,145.882,3.36238,1
5.854,335.409,34.0074,148.842,3.36248,1
5.855,335.467,34.0071,151.93,3.36257,1
5.856,335.524,34.0068,155.152,3.36266,1
5.857,335.581,34.0064,158.517,3.36275,1
5.858,335.639,34.0061,162.032,3.36284,1
5.859,335.696,34.0058,165.706,3.36293,1
5.86,335.753,34.0055,169.547,3.36302,1
5.861,335.811,34.0052,173.568,3.36311,1
5.862,335.868,34.0049,177.777,3.3632,1
5.863,335.925,34.0045,182.186,3.36329,1
5.864,335.982,34.0042,186.809,3.36338,1
5.865,336.04,34.0039,191.659,3.36346,1
5.866,336.097,34.0036,196.75,3.36355,1
5.867,336.154,34.0033,202.097,3.36364,1
5.868,336.212,34.0029,207.72,3.36373,1
5.869,336.269,34.0026,213.635,3.36382,1
5.87,336.326,34.0023,219.863,3.3639,1
5.871,336.384,34.002,226.427,3.36399,1
5.872,336.441,34.0017,233.35,3.36408,1
5.873,336.498,34.0013,240.659,3.36416,1
5.874,336.555,34.001,248.383,3.36425,1
5.875,336.613,34.0007,256.552,3.36434,1
5.876,336.67,34.0004,265.202,3.36442,1
5.877,336.727,34.0001,274.37,3.36451,1
5.878,336.785,33.9997,284.099,3.36459,1
5.879,336.842,33.9994,294.435,3.36468,1
5.88,336.899,33.9991,305.428,3.36476,1
5.881,336.956,33.9988,317.135,3.36485,1
5.882,337.014,33.9985,329.619,3.36493,1
5.883,337.071,33.9981,342.949,3.36502,1
5.884,337.128,33.9978,357.205,3.3651,1
5.885,337.186,33.9975,372.472,3.36518,1
5.886,337.243,33.9972,388.849,3.36527,1
5.887,337.3,33.9968,406.444,3.36535,1
5.888,337.358,33.9965,425.383,3.36543,1
5.889,337.415,33.9962,445.804,3.36551,1
5.89,337.472,33.9959,467.866,3.3656,1
5.891,337.529,33.9955,491.749,3.36568,1
5.892,337.587,33.9952,517.66,3.36576,1
5.893,337.644,33.9949,545.833,3.36584,1
5.894,337.701,33.9946,576.539,3.36592,1
5.895,337.759,33.9942,610.093,3.366,1
5.896,337.816,33.9939,646.855,3.36609,1
5.897,337.873,33.9936,687.249,3.36617,1
5.898,337.931,33.9933,731.77,3.36625,1
5.899,337.988,33.9929,780.998,3.36633,1
5.9,338.045,33.9926,835.622,3.36641,1
5.901,338.102,33.9923,896.459,3.36649,1
5.902,338.16,33.9919,964.491,3.36657,1
5.903,338.217,33.9916,1040.9,3.36664,1
5.904,338.274,33.9913,1127.11,3.36672,1
5.905,338.332,33.991,1224.89,3.3668,1
5.906,338.389,33.9906,1336.39,3.36688,1
5.907,338.446,33.9903,1464.32,3.36696,1
5.908,338.503,33.99,1612.06,3.36704,1
5.909,338.561,33.9896,1783.93,3.36711,1
5.91,338.618,33.9893,1985.5,3.36719,1
5.911,338.675,33.989,2224.03,3.36727,1
5.912,338.733,33.9886,2509.12,3.36735,1
5.913,338.79,33.9883,2853.77,3.36742,1
5.914,338.847,33.988,3275.79,3.3675,1
5.915,338.905,33.9876,3800.23,3.36758,1
5.916,338.962,33.9873,4463.12,3.36765,1
5.917,339.019,33.987,5317.91,3.36773,1
5.918,339.076,33.9866,6446.52,3.3678,1
5.919,339.134,33.9863,7979.82,3.36788,1
5.92,339.191,33.986,10137.3,3.36795,1
5.921,339.248,33.9856,13310.3,3.36803,1
5.922,339.306,33.9853,18253.2,3.3681,1
5.923,339.363,33.985,26576.6,3.36818,1
5.924,339.42,33.9846,42248.3,3.36825,1
5.925,339.477,33.9843,77375.5,3.36832,1
5.926,339.535,33.984,185176,3.3684,1
5.927,339.592,33.9836,903806,3.36847,1
5.928,339.649,33.9833,2.05E+07,3.36855,1
5.929,339.707,33.9829,448129,3.36862,1
5.93,339.764,33.9826,130596,3.36869,1
5.931,339.821,33.9823,61250,3.36876,1
5.932,339.879,33.9819,35413.1,3.36884,1
5.933,339.936,33.9816,23047.4,3.36891,1
5.934,339.993,33.9812,16188.1,3.36898,1
5.935,340.05,33.9809,11992.5,3.36905,1
5.936,340.108,33.9806,9240.82,3.36912,1
5.937,340.165,33.9802,7339.29,3.36919,1
5.938,340.222,33.9799,5970.67,3.36926,1
5.939,340.28,33.9795,4953,3.36933,1
5.94,340.337,33.9792,4175.82,3.3694,1
5.941,340.394,33.9788,3568.94,3.36947,1
5.942,340.452,33.9785,3086.02,3.36954,1
5.943,340.509,33.9782,2695.48,3.36961,1
5.944,340.566,33.9778,2375.18,3.36968,1
5.945,340.623,33.9775,2109.25,3.36975,1
5.946,340.681,33.9771,1886.05,3.36982,1
5.947,340.738,33.9768,1696.89,3.36989,1
5.948,340.795,33.9764,1535.2,3.36996,1
5.949,340.853,33.9761,1395.9,3.37003,1
5.95,340.91,33.9757,1275.06,3.3701,1
5.951,340.967,33.9754,1169.54,3.37016,1
5.952,341.024,33.9751,1076.87,3.37023,1
5.953,341.082,33.9747,995.045,3.3703,1
5.954,341.139,33.9744,922.439,3.37037,1
5.955,341.196,33.974,857.718,3.37043,1
5.956,341.254,33.9737,799.783,3.3705,1
5.957,341.311,33.9733,747.72,3.37057,1
5.958,341.368,33.973,700.761,3.37063,1
5.959,341.426,33.9726,658.263,3.3707,1
5.96,341.483,33.9723,619.679,3.37076,1
5.961,341.54,33.9719,584.545,3.37083,1
5.962,341.597,33.9716,552.461,3.37089,1
5.963,341.655,33.9712,523.087,3.37096,1
5.964,341.712,33.9708,496.126,3.37102,1
5.965,341.769,33.9705,471.322,3.37109,1
5.966,341.827,33.9701,448.452,3.37115,1
5.967,341.884,33.9698,427.322,3.37122,1
5.968,341.941,33.9694,407.759,3.37128,1
5.969,341.999,33.9691,389.613,3.37134,1
5.97,342.056,33.9687,372.753,3.37141,1
5.971,342.113,33.9684,357.059,3.37147,1
5.972,342.17,33.968,342.428,3.37153,1
5.973,342.228,33.9677,328.766,3.3716,1
5.974,342.285,33.9673,315.991,3.37166,1
5.975,342.342,33.9669,304.027,3.37172,1
5.976,342.4,33.9666,292.81,3.37178,1
5.977,342.457,33.9662,282.277,3.37185,1
5.978,342.514,33.9659,272.376,3.37191,1
5.979,342.571,33.9655,263.058,3.37197,1
5.98,342.629,33.9651,254.278,3.37203,1
5.981,342.686,33.9648,245.996,3.37209,1
5.982,342.743,33.9644,238.176,3.37215,1
5.983,342.801,33.9641,230.785,3.37221,1
5.984,342.858,33.9637,223.793,3.37227,1
5.985,342.915,33.9633,217.172,3.37233,1
5.986,342.973,33.963,210.897,3.37239,1
5.987,343.03,33.9626,204.944,3.37245,1
5.988,343.087,33.9622,199.293,3.37251,1
5.989,343.144,33.9619,193.924,3.37257,1
5.99,343.202,33.9615,188.819,3.37263,1
5.991,343.259,33.9611,183.962,3.37269,1
5.992,343.316,33.9608,179.337,3.37275,1
5.993,343.374,33.9604,174.931,3.37281,1
5.994,343.431,33.96,170.73,3.37286,1
5.995,343.488,33.9597,166.723,3.37292,1
5.996,343.545,33.9593,162.897,3.37298,1
5.997,343.603,33.9589,159.243,3.37304,1
5.998,343.66,33.9586,155.752,3.37309,1
5.999,343.717,33.9582,152.414,3.37315,1
6,343.775,33.9578,149.22,3.37321,1
6.001,343.832,33.9575,146.164,3.37326,1
6.002,343.889,33.9571,143.237,3.37332,1
6.003,343.947,33.9567,140.434,3.37338,1
6.004,344.004,33.9563,137.747,3.37343,1
6.005,344.061,33.956,135.172,3.37349,1
6.006,344.118,33.9556,132.701,3.37354,1
6.007,344.176,33.9552,130.331,3.3736,1
6.008,344.233,33.9548,128.056,3.37365,1
6.009,344.29,33.9545,125.872,3.37371,1
6.01,344.348,33.9541,123.775,3.37376,1
6.011,344.405,33.9537,121.76,3.37382,1
6.012,344.462,33.9533,119.823,3.37387,1
6.013,344.52,33.953,117.962,3.37393,1
6.014,344.577,33.9526,116.172,3.37398,1
6.015,344.634,33.9522,114.451,3.37403,1
6.016,344.691,33.9518,112.795,3.37409,1
6.017,344.749,33.9515,111.202,3.37414,1
6.018,344.806,33.9511,109.67,3.37419,1
6.019,344.863,33.9507,108.195,3.37425,1
6.02,344.921,33.9503,106.775,3.3743,1
6.021,344.978,33.9499,105.408,3.37435,1
6.022,345.035,33.9496,104.093,3.3744,1
6.023,345.092,33.9492,102.826,3.37445,1
6.024,345.15,33.9488,101.606,3.37451,1
6.025,345.207,33.9484,100.431,3.37456,1
6.026,345.264,33.948,99.2998,3.37461,1
6.027,345.322,33.9476,98.2104,3.37466,1
6.028,345.379,33.9472,97.1613,3.37471,1
6.029,345.436,33.9469,96.1511,3.37476,1
6.03,345.494,33.9465,95.1783,3.37481,1
6.031,345.551,33.9461,94.2417,3.37486,1
6.032,345.608,33.9457,93.3401,3.37491,1
6.033,345.665,33.9453,92.4721,3.37496,1
6.034,345.723,33.9449,91.6368,3.37501,1
6.035,345.78,33.9445,90.833,3.37506,1
6.036,345.837,33.9441,90.0596,3.37511,1
6.037,345.895,33.9438,89.3158,3.37516,1
6.038,345.952,33.9434,88.6005,3.37521,1
6.039,346.009,33.943,87.913,3.37525,1
6.04,346.067,33.9426,87.2523,3.3753,1
6.041,346.124,33.9422,86.6177,3.37535,1
6.042,346.181,33.9418,86.0084,3.3754,1
6.043,346.238,33.9414,85.4237,3.37544,1
6.044,346.296,33.941,84.8629,3.37549,1
6.045,346.353,33.9406,84.3252,3.37554,1
6.046,346.41,33.9402,83.8102,3.37559,1
6.047,346.468,33.9398,83.3171,3.37563,1
6.048,346.525,33.9394,82.8454,3.37568,1
6.049,346.582,33.939,82.3946,3.37573,1
6.05,346.639,33.9386,81.9642,3.37577,1
6.051,346.697,33.9382,81.5536,3.37582,1
6.052,346.754,33.9378,81.1624,3.37586,1
6.053,346.811,33.9374,80.7901,3.37591,1
6.054,346.869,33.937,80.4363,3.37595,1
6.055,346.926,33.9366,80.1005,3.376,1
6.056,346.983,33.9362,79.7825,3.37604,1
6.057,347.041,33.9358,79.4818,3.37609,1
6.058,347.098,33.9354,79.198,3.37613,1
6.059,347.155,33.935,78.9309,3.37618,1
6.06,347.212,33.9346,78.6801,3.37622,1
6.061,347.27,33.9342,78.4453,3.37626,1
6.062,347.327,33.9338,78.2263,3.37631,1
6.063,347.384,33.9334,78.0226,3.37635,1
6.064,347.442,33.933,77.8342,3.37639,1
6.065,347.499,33.9326,77.6607,3.37644,1
6.066,347.556,33.9322,77.5019,3.37648,1
6.067,347.613,33.9318,77.3576,3.37652,1
6.068,347.671,33.9313,77.2275,3.37656,1
6.069,347.728,33.9309,77.1116,3.37661,1
6.07,347.785,33.9305,77.0095,3.37665,1
6.071,347.843,33.9301,76.9212,3.37669,1
6.072,347.9,33.9297,76.8464,3.37673,1
6.073,347.957,33.9293,76.785,3.37677,1
6.074,348.015,33.9289,76.7369,3.37681,1
6.075,348.072,33.9285,76.7019,3.37685,1
6.076,348.129,33.928,76.68,3.37689,1
6.077,348.186,33.9276,76.6709,3.37694,1
6.078,348.244,33.9272,76.6746,3.37698,1
6.079,348.301,33.9268,76.691,3.37702,1
6.08,348.358,33.9264,76.7201,3.37705,1
6.081,348.416,33.926,76.7616,3.37709,1
6.082,348.473,33.9255,76.8156,3.37713,1
6.083,348.53,33.9251,76.8821,3.37717,1
6.084,348.588,33.9247,76.9609,3.37721,1
6.085,348.645,33.9243,77.052,3.37725,1
6.086,348.702,33.9239,77.1553,3.37729,1
6.087,348.759,33.9234,77.2709,3.37733,1
6.088,348.817,33.923,77.3988,3.37737,1
6.089,348.874,33.9226,77.5388,3.3774,1
6.09,348.931,33.9222,77.691,3.37744,1
6.091,348.989,33.9217,77.8555,3.37748,1
6.092,349.046,33.9213,78.0321,3.37752,1
6.093,349.103,33.9209,78.221,3.37755,1
6.094,349.16,33.9205,78.4222,3.37759,1
6.095,349.218,33.92,78.6356,3.37763,1
6.096,349.275,33.9196,78.8614,3.37766,1
6.097,349.332,33.9192,79.0995,3.3777,1
6.098,349.39,33.9188,79.3501,3.37774,1
6.099,349.447,33.9183,79.6132,3.37777,1
6.1,349.504,33.9179,79.8888,3.37781,1
6.101,349.562,33.9175,80.177,3.37784,1
6.102,349.619,33.917,80.478,3.37788,1
6.103,349.676,33.9166,80.7917,3.37791,1
6.104,349.733,33.9162,81.1184,3.37795,1
6.105,349.791,33.9157,81.4581,3.37798,1
6.106,349.848,33.9153,81.8109,3.37802,1
6.107,349.905,33.9149,82.177,3.37805,1
6.108,349.963,33.9144,82.5565,3.37809,1
6.109,350.02,33.914,82.9495,3.37812,1
6.11,350.077,33.9135,83.3561,3.37815,1
6.111,350.135,33.9131,83.7766,3.37819,1
6.112,350.192,33.9127,84.2111,3.37822,1
6.113,350.249,33.9122,84.6597,3.37825,1
6.114,350.306,33.9118,85.1227,3.37829,1
6.115,350.364,33.9114,85.6002,3.37832,1
6.116,350.421,33.9109,86.0924,3.37835,1
6.117,350.478,33.9105,86.5996,3.37838,1
6.118,350.536,33.91,87.1219,3.37841,1
6.119,350.593,33.9096,87.6597,3.37845,1
6.12,350.65,33.9091,88.2131,3.37848,1
6.121,350.707,33.9087,88.7823,3.37851,1
6.122,350.765,33.9082,89.3677,3.37854,1
6.123,350.822,33.9078,89.9696,3.37857,1
6.124,350.879,33.9073,90.5881,3.3786,1
6.125,350.937,33.9069,91.2236,3.37863,1
6.126,350.994,33.9065,91.8765,3.37866,1
6.127,351.051,33.906,92.5469,3.37869,1
6.128,351.109,33.9056,93.2354,3.37872,1
6.129,351.166,33.9051,93.9421,3.37875,1
6.13,351.223,33.9046,94.6675,3.37878,1
6.131,351.28,33.9042,95.4119,3.37881,1
6.132,351.338,33.9037,96.1758,3.37884,1
6.133,351.395,33.9033,96.9595,3.37887,1
6.134,351.452,33.9028,97.7634,3.3789,1
6.135,351.51,33.9024,98.5881,3.37893,1
6.136,351.567,33.9019,99.4339,3.37896,1
6.137,351.624,33.9015,100.301,3.37898,1
6.138,351.681,33.901,101.191,3.37901,1
6.139,351.739,33.9005,102.103,3.37904,1
6.14,351.796,33.9001,103.038,3.37907,1
6.141,351.853,33.8996,103.997,3.37909,1
6.142,351.911,33.8992,104.98,3.37912,1
6.143,351.968,33.8987,105.988,3.37915,1
6.144,352.025,33.8982,107.022,3.37918,1
6.145,352.083,33.8978,108.082,3.3792,1
6.146,352.14,33.8973,109.168,3.37923,1
6.147,352.197,33.8968,110.282,3.37926,1
6.148,352.254,33.8964,111.424,3.37928,1
6.149,352.312,33.8959,112.595,3.37931,1
6.15,352.369,33.8955,113.795,3.37933,1
6.151,352.426,33.895,115.026,3.37936,1
6.152,352.484,33.8945,116.289,3.37938,1
6.153,352.541,33.894,117.583,3.37941,1
6.154,352.598,33.8936,118.911,3.37943,1
6.155,352.656,33.8931,120.272,3.37946,1
6.156,352.713,33.8926,121.669,3.37948,1
6.157,352.77,33.8922,123.102,3.37951,1
6.158,352.827,33.8917,124.571,3.37953,1
6.159,352.885,33.8912,126.079,3.37955,1
6.16,352.942,33.8907,127.627,3.37958,1
6.161,352.999,33.8903,129.214,3.3796,1
6.162,353.057,33.8898,130.844,3.37962,1
6.163,353.114,33.8893,132.516,3.37965,1
6.164,353.171,33.8888,134.233,3.37967,1
6.165,353.228,33.8884,135.996,3.37969,1
6.166,353.286,33.8879,137.806,3.37971,1
6.167,353.343,33.8874,139.665,3.37974,1
6.168,353.4,33.8869,141.575,3.37976,1
6.169,353.458,33.8864,143.536,3.37978,1
6.17,353.515,33.8859,145.552,3.3798,1
6.171,353.572,33.8855,147.623,3.37982,1
6.172,353.63,33.885,149.751,3.37985,1
6.173,353.687,33.8845,151.94,3.37987,1
6.174,353.744,33.884,154.19,3.37989,1
6.175,353.801,33.8835,156.503,3.37991,1
6.176,353.859,33.883,158.883,3.37993,1
6.177,353.916,33.8825,161.332,3.37995,1
6.178,353.973,33.8821,163.852,3.37997,1
6.179,354.031,33.8816,166.445,3.37999,1
6.18,354.088,33.8811,169.114,3.38001,1
6.181,354.145,33.8806,171.864,3.38003,1
6.182,354.203,33.8801,174.695,3.38005,1
6.183,354.26,33.8796,177.612,3.38007,1
6.184,354.317,33.8791,180.618,3.38008,1
6.185,354.374,33.8786,183.716,3.3801,1
6.186,354.432,33.8781,186.911,3.38012,1
6.187,354.489,33.8776,190.205,3.38014,1
6.188,354.546,33.8771,193.604,3.38016,1
6.189,354.604,33.8766,197.111,3.38018,1
6.19,354.661,33.8761,200.731,3.38019,1
6.191,354.718,33.8756,204.469,3.38021,1
6.192,354.775,33.8751,208.33,3.38023,1
6.193,354.833,33.8746,212.319,3.38025,1
6.194,354.89,33.8741,216.442,3.38026,1
6.195,354.947,33.8736,220.705,3.38028,1
6.196,355.005,33.8731,225.114,3.3803,1
6.197,355.062,33.8726,229.675,3.38031,1
6.198,355.119,33.8721,234.397,3.38033,1
6.199,355.177,33.8716,239.286,3.38034,1
6.2,355.234,33.8711,244.35,3.38036,1
6.201,355.291,33.8706,249.598,3.38038,1
6.202,355.348,33.8701,255.038,3.38039,1
6.203,355.406,33.8696,260.681,3.38041,1
6.204,355.463,33.8691,266.536,3.38042,1
6.205,355.52,33.8685,272.614,3.38044,1
6.206,355.578,33.868,278.927,3.38045,1
6.207,355.635,33.8675,285.486,3.38046,1
6.208,355.692,33.867,292.305,3.38048,1
6.209,355.749,33.8665,299.398,3.38049,1
6.21,355.807,33.866,306.78,3.38051,1
6.211,355.864,33.8655,314.466,3.38052,1
6.212,355.921,33.8649,322.474,3.38053,1
6.213,355.979,33.8644,330.822,3.38055,1
6.214,356.036,33.8639,339.529,3.38056,1
6.215,356.093,33.8634,348.617,3.38057,1
6.216,356.151,33.8629,358.109,3.38059,1
6.217,356.208,33.8623,368.028,3.3806,1
6.218,356.265,33.8618,378.402,3.38061,1
6.219,356.322,33.8613,389.258,3.38062,1
6.22,356.38,33.8608,400.628,3.38063,1
6.221,356.437,33.8602,412.544,3.38065,1
6.222,356.494,33.8597,425.043,3.38066,1
6.223,356.552,33.8592,438.164,3.38067,1
6.224,356.609,33.8587,451.949,3.38068,1
6.225,356.666,33.8581,466.444,3.38069,1
6.226,356.724,33.8576,481.7,3.3807,1
6.227,356.781,33.8571,497.772,3.38071,1
6.228,356.838,33.8565,514.72,3.38072,1
6.229,356.895,33.856,532.61,3.38073,1
6.23,356.953,33.8555,551.513,3.38074,1
6.231,357.01,33.8549,571.509,3.38075,1
6.232,357.067,33.8544,592.686,3.38076,1
6.233,357.125,33.8539,615.14,3.38077,1
6.234,357.182,33.8533,638.977,3.38078,1
6.235,357.239,33.8528,664.316,3.38079,1
6.236,357.296,33.8523,691.288,3.3808,1
6.237,357.354,33.8517,720.038,3.38081,1
6.238,357.411,33.8512,750.73,3.38081,1
6.239,357.468,33.8506,783.546,3.38082,1
6.24,357.526,33.8501,818.691,3.38083,1
6.241,357.583,33.8496,856.395,3.38084,1
6.242,357.64,33.849,896.917,3.38084,1
6.243,357.698,33.8485,940.552,3.38085,1
6.244,357.755,33.8479,987.635,3.38086,1
6.245,357.812,33.8474,1038.55,3.38087,1
6.246,357.869,33.8468,1093.72,3.38087,1
6.247,357.927,33.8463,1153.66,3.38088,1
6.248,357.984,33.8457,1218.94,3.38089,1
6.249,358.041,33.8452,1290.24,3.38089,1
6.25,358.099,33.8446,1368.34,3.3809,1
6.251,358.156,33.8441,1454.14,3.3809,1
6.252,358.213,33.8435,1548.72,3.38091,1
6.253,358.271,33.843,1653.37,3.38092,1
6.254,358.328,33.8424,1769.59,3.38092,1
6.255,358.385,33.8419,1899.21,3.38093,1
6.256,358.442,33.8413,2044.44,3.38093,1
6.257,358.5,33.8408,2207.95,3.38093,1
6.258,358.557,33.8402,2393.05,3.38094,1
6.259,358.614,33.8396,2603.84,3.38094,1
6.26,358.672,33.8391,2845.47,3.38095,1
6.261,358.729,33.8385,3124.47,3.38095,1
6.262,358.786,33.838,3449.25,3.38096,1
6.263,358.843,33.8374,3830.8,3.38096,1
6.264,358.901,33.8368,4283.7,3.38096,1
6.265,358.958,33.8363,4827.7,3.38097,1
6.266,359.015,33.8357,5490.09,3.38097,1
6.267,359.073,33.8351,6309.59,3.38097,1
6.268,359.13,33.8346,7342.78,3.38097,1
6.269,359.187,33.834,8675.21,3.38098,1
6.27,359.245,33.8334,10442,3.38098,1
6.271,359.302,33.8329,12867.8,3.38098,1
6.272,359.359,33.8323,16351.9,3.38098,1
6.273,359.416,33.8317,21667.4,3.38098,1
6.274,359.474,33.8311,30496,3.38098,1
