a(radian),a(degree),Eruling, Ebend
0.616,35.2942, 293.759, 18.0353, 1
0.617,35.3515, 293.748, 17.998, 1
0.618,35.4088, 293.737, 17.9608, 1
0.619,35.4661, 293.726, 17.9237, 1
0.62,35.5234, 293.714, 17.8867, 1
0.621,35.5807, 293.703, 17.8499, 1
0.622,35.638, 293.692, 17.8133, 1
0.623,35.6953, 293.68, 17.7767, 1
0.624,35.7526, 293.669, 17.7403, 1
0.625,35.8099, 293.658, 17.704, 1
0.626,35.8672, 293.646, 17.6679, 1
0.627,35.9245, 293.635, 17.6318, 1
0.628,35.9817, 293.623, 17.5959, 1
0.629,36.039, 293.612, 17.5602, 1
0.63,36.0963, 293.6, 17.5245, 1
0.631,36.1536, 293.589, 17.489, 1
0.632,36.2109, 293.577, 17.4536, 1
0.633,36.2682, 293.566, 17.4183, 1
0.634,36.3255, 293.554, 17.3832, 1
0.635,36.3828, 293.542, 17.3482, 1
0.636,36.4401, 293.531, 17.3133, 1
0.637,36.4974, 293.519, 17.2785, 1
0.638,36.5547, 293.507, 17.2438, 1
0.639,36.612, 293.496, 17.2093, 1
0.64,36.6693, 293.484, 17.1749, 1
0.641,36.7266, 293.472, 17.1406, 1
0.642,36.7839, 293.46, 17.1064, 1
0.643,36.8412, 293.449, 17.0724, 1
0.644,36.8985, 293.437, 17.0384, 1
0.645,36.9558, 293.425, 17.0046, 1
0.646,37.0131, 293.413, 16.9709, 1
0.647,37.0704, 293.401, 16.9373, 1
0.648,37.1277, 293.389, 16.9039, 1
0.649,37.185, 293.377, 16.8705, 1
0.65,37.2423, 293.365, 16.8373, 1
0.651,37.2996, 293.353, 16.8041, 1
0.652,37.3568, 293.341, 16.7711, 1
0.653,37.4141, 293.329, 16.7382, 1
0.654,37.4714, 293.317, 16.7054, 1
0.655,37.5287, 293.305, 16.6728, 1
0.656,37.586, 293.293, 16.6402, 1
0.657,37.6433, 293.281, 16.6078, 1
0.658,37.7006, 293.269, 16.5754, 1
0.659,37.7579, 293.257, 16.5432, 1
0.66,37.8152, 293.244, 16.5111, 1
0.661,37.8725, 293.232, 16.4791, 1
0.662,37.9298, 293.22, 16.4472, 1
0.663,37.9871, 293.208, 16.4154, 1
0.664,38.0444, 293.195, 16.3837, 1
0.665,38.1017, 293.183, 16.3521, 1
0.666,38.159, 293.171, 16.3206, 1
0.667,38.2163, 293.158, 16.2893, 1
0.668,38.2736, 293.146, 16.258, 1
0.669,38.3309, 293.133, 16.2268, 1
0.67,38.3882, 293.121, 16.1958, 1
0.671,38.4455, 293.109, 16.1648, 1
0.672,38.5028, 293.096, 16.134, 1
0.673,38.5601, 293.084, 16.1032, 1
0.674,38.6174, 293.071, 16.0726, 1
0.675,38.6747, 293.058, 16.0421, 1
0.676,38.7319, 293.046, 16.0116, 1
0.677,38.7892, 293.033, 15.9813, 1
0.678,38.8465, 293.021, 15.951, 1
0.679,38.9038, 293.008, 15.9209, 1
0.68,38.9611, 292.995, 15.8909, 1
0.681,39.0184, 292.983, 15.8609, 1
0.682,39.0757, 292.97, 15.8311, 1
0.683,39.133, 292.957, 15.8014, 1
0.684,39.1903, 292.944, 15.7717, 1
0.685,39.2476, 292.931, 15.7422, 1
0.686,39.3049, 292.919, 15.7127, 1
0.687,39.3622, 292.906, 15.6834, 1
0.688,39.4195, 292.893, 15.6541, 1
0.689,39.4768, 292.88, 15.6249, 1
0.69,39.5341, 292.867, 15.5959, 1
0.691,39.5914, 292.854, 15.5669, 1
0.692,39.6487, 292.841, 15.538, 1
0.693,39.706, 292.828, 15.5092, 1
0.694,39.7633, 292.815, 15.4805, 1
0.695,39.8206, 292.802, 15.4519, 1
0.696,39.8779, 292.789, 15.4234, 1
0.697,39.9352, 292.776, 15.395, 1
0.698,39.9925, 292.763, 15.3667, 1
0.699,40.0497, 292.75, 15.3385, 1
0.7,40.107, 292.736, 15.3103, 1
0.701,40.1643, 292.723, 15.2823, 1
0.702,40.2216, 292.71, 15.2543, 1
0.703,40.2789, 292.697, 15.2264, 1
0.704,40.3362, 292.683, 15.1986, 1
0.705,40.3935, 292.67, 15.171, 1
0.706,40.4508, 292.657, 15.1433, 1
0.707,40.5081, 292.643, 15.1158, 1
0.708,40.5654, 292.63, 15.0884, 1
0.709,40.6227, 292.616, 15.0611, 1
0.71,40.68, 292.603, 15.0338, 1
0.711,40.7373, 292.59, 15.0066, 1
0.712,40.7946, 292.576, 14.9795, 1
0.713,40.8519, 292.563, 14.9525, 1
0.714,40.9092, 292.549, 14.9256, 1
0.715,40.9665, 292.535, 14.8988, 1
0.716,41.0238, 292.522, 14.8721, 1
0.717,41.0811, 292.508, 14.8454, 1
0.718,41.1384, 292.495, 14.8188, 1
0.719,41.1957, 292.481, 14.7923, 1
0.72,41.253, 292.467, 14.7659, 1
0.721,41.3103, 292.453, 14.7396, 1
0.722,41.3676, 292.44, 14.7133, 1
0.723,41.4248, 292.426, 14.6872, 1
0.724,41.4821, 292.412, 14.6611, 1
0.725,41.5394, 292.398, 14.6351, 1
0.726,41.5967, 292.384, 14.6092, 1
0.727,41.654, 292.37, 14.5833, 1
0.728,41.7113, 292.356, 14.5576, 1
0.729,41.7686, 292.343, 14.5319, 1
0.73,41.8259, 292.329, 14.5063, 1
0.731,41.8832, 292.315, 14.4808, 1
0.732,41.9405, 292.301, 14.4553, 1
0.733,41.9978, 292.286, 14.4299, 1
0.734,42.0551, 292.272, 14.4047, 1
0.735,42.1124, 292.258, 14.3794, 1
0.736,42.1697, 292.244, 14.3543, 1
0.737,42.227, 292.23, 14.3293, 1
0.738,42.2843, 292.216, 14.3043, 1
0.739,42.3416, 292.202, 14.2794, 1
0.74,42.3989, 292.187, 14.2545, 1
0.741,42.4562, 292.173, 14.2298, 1
0.742,42.5135, 292.159, 14.2051, 1
0.743,42.5708, 292.144, 14.1805, 1
0.744,42.6281, 292.13, 14.156, 1
0.745,42.6854, 292.116, 14.1315, 1
0.746,42.7427, 292.101, 14.1071, 1
0.747,42.7999, 292.087, 14.0828, 1
0.748,42.8572, 292.072, 14.0586, 1
0.749,42.9145, 292.058, 14.0344, 1
0.75,42.9718, 292.043, 14.0104, 1
0.751,43.0291, 292.029, 13.9863, 1
0.752,43.0864, 292.014, 13.9624, 1
0.753,43.1437, 291.999, 13.9385, 1
0.754,43.201, 291.985, 13.9147, 1
0.755,43.2583, 291.97, 13.891, 1
0.756,43.3156, 291.955, 13.8674, 1
0.757,43.3729, 291.941, 13.8438, 1
0.758,43.4302, 291.926, 13.8202, 1
0.759,43.4875, 291.911, 13.7968, 1
0.76,43.5448, 291.896, 13.7734, 1
0.761,43.6021, 291.881, 13.7501, 1
0.762,43.6594, 291.866, 13.7269, 1
0.763,43.7167, 291.852, 13.7037, 1
0.764,43.774, 291.837, 13.6806, 1
0.765,43.8313, 291.822, 13.6576, 1
0.766,43.8886, 291.807, 13.6346, 1
0.767,43.9459, 291.792, 13.6117, 1
0.768,44.0032, 291.777, 13.5889, 1
0.769,44.0605, 291.761, 13.5661, 1
0.77,44.1178, 291.746, 13.5434, 1
0.771,44.175, 291.731, 13.5208, 1
0.772,44.2323, 291.716, 13.4982, 1
0.773,44.2896, 291.701, 13.4757, 1
0.774,44.3469, 291.686, 13.4533, 1
0.775,44.4042, 291.67, 13.4309, 1
0.776,44.4615, 291.655, 13.4086, 1
0.777,44.5188, 291.64, 13.3864, 1
0.778,44.5761, 291.624, 13.3642, 1
0.779,44.6334, 291.609, 13.3421, 1
0.78,44.6907, 291.594, 13.3201, 1
0.781,44.748, 291.578, 13.2981, 1
0.782,44.8053, 291.563, 13.2762, 1
0.783,44.8626, 291.547, 13.2543, 1
0.784,44.9199, 291.532, 13.2325, 1
0.785,44.9772, 291.516, 13.2108, 1
0.786,45.0345, 291.5, 13.1891, 1
0.787,45.0918, 291.485, 13.1675, 1
0.788,45.1491, 291.469, 13.146, 1
0.789,45.2064, 291.453, 13.1245, 1
0.79,45.2637, 291.438, 13.1031, 1
0.791,45.321, 291.422, 13.0818, 1
0.792,45.3783, 291.406, 13.0605, 1
0.793,45.4356, 291.39, 13.0392, 1
0.794,45.4928, 291.374, 13.018, 1
0.795,45.5501, 291.359, 12.9969, 1
0.796,45.6074, 291.343, 12.9759, 1
0.797,45.6647, 291.327, 12.9549, 1
0.798,45.722, 291.311, 12.934, 1
0.799,45.7793, 291.295, 12.9131, 1
0.8,45.8366, 291.279, 12.8923, 1
0.801,45.8939, 291.263, 12.8715, 1
0.802,45.9512, 291.247, 12.8508, 1
0.803,46.0085, 291.23, 12.8302, 1
0.804,46.0658, 291.214, 12.8096, 1
0.805,46.1231, 291.198, 12.7891, 1
0.806,46.1804, 291.182, 12.7686, 1
0.807,46.2377, 291.166, 12.7482, 1
0.808,46.295, 291.149, 12.7278, 1
0.809,46.3523, 291.133, 12.7075, 1
0.81,46.4096, 291.117, 12.6873, 1
0.811,46.4669, 291.1, 12.6671, 1
0.812,46.5242, 291.084, 12.647, 1
0.813,46.5815, 291.067, 12.6269, 1
0.814,46.6388, 291.051, 12.6069, 1
0.815,46.6961, 291.034, 12.5869, 1
0.816,46.7534, 291.018, 12.567, 1
0.817,46.8107, 291.001, 12.5472, 1
0.818,46.8679, 290.985, 12.5274, 1
0.819,46.9252, 290.968, 12.5077, 1
0.82,46.9825, 290.951, 12.488, 1
0.821,47.0398, 290.934, 12.4683, 1
0.822,47.0971, 290.918, 12.4488, 1
0.823,47.1544, 290.901, 12.4293, 1
0.824,47.2117, 290.884, 12.4098, 1
0.825,47.269, 290.867, 12.3904, 1
0.826,47.3263, 290.85, 12.371, 1
0.827,47.3836, 290.833, 12.3517, 1
0.828,47.4409, 290.816, 12.3324, 1
0.829,47.4982, 290.799, 12.3132, 1
0.83,47.5555, 290.782, 12.2941, 1
0.831,47.6128, 290.765, 12.275, 1
0.832,47.6701, 290.748, 12.2559, 1
0.833,47.7274, 290.731, 12.2369, 1
0.834,47.7847, 290.714, 12.218, 1
0.835,47.842, 290.697, 12.1991, 1
0.836,47.8993, 290.68, 12.1803, 1
0.837,47.9566, 290.662, 12.1615, 1
0.838,48.0139, 290.645, 12.1427, 1
0.839,48.0712, 290.628, 12.1241, 1
0.84,48.1285, 290.61, 12.1054, 1
0.841,48.1858, 290.593, 12.0868, 1
0.842,48.243, 290.575, 12.0683, 1
0.843,48.3003, 290.558, 12.0498, 1
0.844,48.3576, 290.54, 12.0314, 1
0.845,48.4149, 290.523, 12.013, 1
0.846,48.4722, 290.505, 11.9946, 1
0.847,48.5295, 290.488, 11.9763, 1
0.848,48.5868, 290.47, 11.9581, 1
0.849,48.6441, 290.452, 11.9399, 1
0.85,48.7014, 290.435, 11.9218, 1
0.851,48.7587, 290.417, 11.9037, 1
0.852,48.816, 290.399, 11.8856, 1
0.853,48.8733, 290.381, 11.8676, 1
0.854,48.9306, 290.363, 11.8497, 1
0.855,48.9879, 290.345, 11.8318, 1
0.856,49.0452, 290.328, 11.8139, 1
0.857,49.1025, 290.31, 11.7961, 1
0.858,49.1598, 290.292, 11.7783, 1
0.859,49.2171, 290.274, 11.7606, 1
0.86,49.2744, 290.255, 11.7429, 1
0.861,49.3317, 290.237, 11.7253, 1
0.862,49.389, 290.219, 11.7077, 1
0.863,49.4463, 290.201, 11.6902, 1
0.864,49.5036, 290.183, 11.6727, 1
0.865,49.5608, 290.164, 11.6553, 1
0.866,49.6181, 290.146, 11.6379, 1
0.867,49.6754, 290.128, 11.6205, 1
0.868,49.7327, 290.109, 11.6032, 1
0.869,49.79, 290.091, 11.586, 1
0.87,49.8473, 290.073, 11.5688, 1
0.871,49.9046, 290.054, 11.5516, 1
0.872,49.9619, 290.036, 11.5345, 1
0.873,50.0192, 290.017, 11.5174, 1
0.874,50.0765, 289.998, 11.5003, 1
0.875,50.1338, 289.98, 11.4834, 1
0.876,50.1911, 289.961, 11.4664, 1
0.877,50.2484, 289.942, 11.4495, 1
0.878,50.3057, 289.924, 11.4326, 1
0.879,50.363, 289.905, 11.4158, 1
0.88,50.4203, 289.886, 11.3991, 1
0.881,50.4776, 289.867, 11.3823, 1
0.882,50.5349, 289.848, 11.3656, 1
0.883,50.5922, 289.829, 11.349, 1
0.884,50.6495, 289.81, 11.3324, 1
0.885,50.7068, 289.791, 11.3158, 1
0.886,50.7641, 289.772, 11.2993, 1
0.887,50.8214, 289.753, 11.2828, 1
0.888,50.8787, 289.734, 11.2664, 1
0.889,50.9359, 289.715, 11.25, 1
0.89,50.9932, 289.695, 11.2337, 1
0.891,51.0505, 289.676, 11.2174, 1
0.892,51.1078, 289.657, 11.2011, 1
0.893,51.1651, 289.638, 11.1849, 1
0.894,51.2224, 289.618, 11.1687, 1
0.895,51.2797, 289.599, 11.1525, 1
0.896,51.337, 289.579, 11.1364, 1
0.897,51.3943, 289.56, 11.1204, 1
0.898,51.4516, 289.54, 11.1044, 1
0.899,51.5089, 289.521, 11.0884, 1
0.9,51.5662, 289.501, 11.0724, 1
0.901,51.6235, 289.481, 11.0565, 1
0.902,51.6808, 289.462, 11.0407, 1
0.903,51.7381, 289.442, 11.0249, 1
0.904,51.7954, 289.422, 11.0091, 1
0.905,51.8527, 289.402, 10.9933, 1
0.906,51.91, 289.383, 10.9776, 1
0.907,51.9673, 289.363, 10.962, 1
0.908,52.0246, 289.343, 10.9463, 1
0.909,52.0819, 289.323, 10.9308, 1
0.91,52.1392, 289.303, 10.9152, 1
0.911,52.1965, 289.283, 10.8997, 1
0.912,52.2538, 289.262, 10.8842, 1
0.913,52.311, 289.242, 10.8688, 1
0.914,52.3683, 289.222, 10.8534, 1
0.915,52.4256, 289.202, 10.8381, 1
0.916,52.4829, 289.182, 10.8227, 1
0.917,52.5402, 289.161, 10.8075, 1
0.918,52.5975, 289.141, 10.7922, 1
0.919,52.6548, 289.12, 10.777, 1
0.92,52.7121, 289.1, 10.7618, 1
0.921,52.7694, 289.08, 10.7467, 1
0.922,52.8267, 289.059, 10.7316, 1
0.923,52.884, 289.038, 10.7166, 1
0.924,52.9413, 289.018, 10.7016, 1
0.925,52.9986, 288.997, 10.6866, 1
0.926,53.0559, 288.976, 10.6716, 1
0.927,53.1132, 288.956, 10.6567, 1
0.928,53.1705, 288.935, 10.6419, 1
0.929,53.2278, 288.914, 10.627, 1
0.93,53.2851, 288.893, 10.6122, 1
0.931,53.3424, 288.872, 10.5975, 1
0.932,53.3997, 288.851, 10.5827, 1
0.933,53.457, 288.83, 10.568, 1
0.934,53.5143, 288.809, 10.5534, 1
0.935,53.5716, 288.788, 10.5388, 1
0.936,53.6288, 288.767, 10.5242, 1
0.937,53.6861, 288.746, 10.5096, 1
0.938,53.7434, 288.725, 10.4951, 1
0.939,53.8007, 288.703, 10.4806, 1
0.94,53.858, 288.682, 10.4662, 1
0.941,53.9153, 288.661, 10.4518, 1
0.942,53.9726, 288.639, 10.4374, 1
0.943,54.0299, 288.618, 10.4231, 1
0.944,54.0872, 288.596, 10.4088, 1
0.945,54.1445, 288.575, 10.3945, 1
0.946,54.2018, 288.553, 10.3802, 1
0.947,54.2591, 288.532, 10.366, 1
0.948,54.3164, 288.51, 10.3519, 1
0.949,54.3737, 288.488, 10.3377, 1
0.95,54.431, 288.466, 10.3236, 1
0.951,54.4883, 288.445, 10.3096, 1
0.952,54.5456, 288.423, 10.2955, 1
0.953,54.6029, 288.401, 10.2815, 1
0.954,54.6602, 288.379, 10.2676, 1
0.955,54.7175, 288.357, 10.2536, 1
0.956,54.7748, 288.335, 10.2397, 1
0.957,54.8321, 288.313, 10.2258, 1
0.958,54.8894, 288.29, 10.212, 1
0.959,54.9467, 288.268, 10.1982, 1
0.96,55.0039, 288.246, 10.1844, 1
0.961,55.0612, 288.224, 10.1707, 1
0.962,55.1185, 288.201, 10.157, 1
0.963,55.1758, 288.179, 10.1433, 1
0.964,55.2331, 288.157, 10.1297, 1
0.965,55.2904, 288.134, 10.1161, 1
0.966,55.3477, 288.112, 10.1025, 1
0.967,55.405, 288.089, 10.0889, 1
0.968,55.4623, 288.066, 10.0754, 1
0.969,55.5196, 288.044, 10.0619, 1
0.97,55.5769, 288.021, 10.0485, 1
0.971,55.6342, 287.998, 10.0351, 1
0.972,55.6915, 287.975, 10.0217, 1
0.973,55.7488, 287.953, 10.0083, 1
0.974,55.8061, 287.93, 9.99498, 1
0.975,55.8634, 287.907, 9.98168, 1
0.976,55.9207, 287.884, 9.96841, 1
0.977,55.978, 287.861, 9.95518, 1
0.978,56.0353, 287.838, 9.94197, 1
0.979,56.0926, 287.814, 9.9288, 1
0.98,56.1499, 287.791, 9.91565, 1
0.981,56.2072, 287.768, 9.90254, 1
0.982,56.2645, 287.745, 9.88946, 1
0.983,56.3218, 287.721, 9.8764, 1
0.984,56.379, 287.698, 9.86338, 1
0.985,56.4363, 287.674, 9.85038, 1
0.986,56.4936, 287.651, 9.83742, 1
0.987,56.5509, 287.627, 9.82449, 1
0.988,56.6082, 287.604, 9.81158, 1
0.989,56.6655, 287.58, 9.79871, 1
0.99,56.7228, 287.556, 9.78586, 1
0.991,56.7801, 287.533, 9.77304, 1
0.992,56.8374, 287.509, 9.76026, 1
0.993,56.8947, 287.485, 9.7475, 1
0.994,56.952, 287.461, 9.73477, 1
0.995,57.0093, 287.437, 9.72207, 1
0.996,57.0666, 287.413, 9.7094, 1
0.997,57.1239, 287.389, 9.69675, 1
0.998,57.1812, 287.365, 9.68414, 1
0.999,57.2385, 287.341, 9.67156, 1
1,57.2958, 287.316, 9.659, 1
1.001,57.3531, 287.292, 9.64647, 1
1.002,57.4104, 287.268, 9.63397, 1
1.003,57.4677, 287.243, 9.6215, 1
1.004,57.525, 287.219, 9.60905, 1
1.005,57.5823, 287.194, 9.59664, 1
1.006,57.6396, 287.17, 9.58425, 1
1.007,57.6968, 287.145, 9.57189, 1
1.008,57.7541, 287.121, 9.55955, 1
1.009,57.8114, 287.096, 9.54725, 1
1.01,57.8687, 287.071, 9.53497, 1
1.011,57.926, 287.046, 9.52272, 1
1.012,57.9833, 287.016, 9.5105, 1
1.013,58.0406, 286.982, 9.4983, 1
1.014,58.0979, 286.948, 9.48613, 1
1.015,58.1552, 286.913, 9.47399, 1
1.016,58.2125, 286.879, 9.46188, 1
1.017,58.2698, 286.844, 9.44979, 1
1.018,58.3271, 286.809, 9.43773, 1
1.019,58.3844, 286.775, 9.4257, 1
1.02,58.4417, 286.74, 9.41369, 1
1.021,58.499, 286.705, 9.40171, 1
1.022,58.5563, 286.67, 9.38975, 1
1.023,58.6136, 286.635, 9.37782, 1
1.024,58.6709, 286.6, 9.36592, 1
1.025,58.7282, 286.565, 9.35405, 1
1.026,58.7855, 286.529, 9.3422, 1
1.027,58.8428, 286.494, 9.33037, 1
1.028,58.9001, 286.459, 9.31858, 1
1.029,58.9574, 286.423, 9.30681, 1
1.03,59.0147, 286.388, 9.29506, 1
1.031,59.0719, 286.352, 9.28334, 1
1.032,59.1292, 286.316, 9.27165, 1
1.033,59.1865, 286.281, 9.25998, 1
1.034,59.2438, 286.245, 9.24833, 1
1.035,59.3011, 286.209, 9.23672, 1
1.036,59.3584, 286.173, 9.22512, 1
1.037,59.4157, 286.137, 9.21355, 1
1.038,59.473, 286.101, 9.20201, 1
1.039,59.5303, 286.064, 9.1905, 1
1.04,59.5876, 286.028, 9.179, 1
1.041,59.6449, 285.992, 9.16754, 1
1.042,59.7022, 285.955, 9.15609, 1
1.043,59.7595, 285.919, 9.14468, 1
1.044,59.8168, 285.882, 9.13328, 1
1.045,59.8741, 285.845, 9.12191, 1
1.046,59.9314, 285.809, 9.11057, 1
1.047,59.9887, 285.772, 9.09925, 1
1.048,60.046, 285.735, 9.08795, 1
1.049,60.1033, 285.698, 9.07668, 1
1.05,60.1606, 285.661, 9.06544, 1
1.051,60.2179, 285.623, 9.05421, 1
1.052,60.2752, 285.586, 9.04302, 1
1.053,60.3325, 285.549, 9.03184, 1
1.054,60.3898, 285.511, 9.02069, 1
1.055,60.447, 285.474, 9.00956, 1
1.056,60.5043, 285.436, 8.99846, 1
1.057,60.5616, 285.399, 8.98738, 1
1.058,60.6189, 285.361, 8.97632, 1
1.059,60.6762, 285.323, 8.96529, 1
1.06,60.7335, 285.285, 8.95428, 1
1.061,60.7908, 285.247, 8.9433, 1
1.062,60.8481, 285.209, 8.93234, 1
1.063,60.9054, 285.171, 8.9214, 1
1.064,60.9627, 285.133, 8.91048, 1
1.065,61.02, 285.094, 8.89959, 1
1.066,61.0773, 285.056, 8.88872, 1
1.067,61.1346, 285.017, 8.87787, 1
1.068,61.1919, 284.979, 8.86705, 1
1.069,61.2492, 284.94, 8.85625, 1
1.07,61.3065, 284.901, 8.84547, 1
1.071,61.3638, 284.863, 8.83471, 1
1.072,61.4211, 284.824, 8.82398, 1
1.073,61.4784, 284.785, 8.81327, 1
1.074,61.5357, 284.746, 8.80258, 1
1.075,61.593, 284.706, 8.79192, 1
1.076,61.6503, 284.667, 8.78127, 1
1.077,61.7076, 284.628, 8.77065, 1
1.078,61.7649, 284.588, 8.76005, 1
1.079,61.8221, 284.549, 8.74948, 1
1.08,61.8794, 284.509, 8.73892, 1
1.081,61.9367, 284.47, 8.72839, 1
1.082,61.994, 284.43, 8.71788, 1
1.083,62.0513, 284.39, 8.70739, 1
1.084,62.1086, 284.35, 8.69692, 1
1.085,62.1659, 284.31, 8.68648, 1
1.086,62.2232, 284.27, 8.67605, 1
1.087,62.2805, 284.23, 8.66565, 1
1.088,62.3378, 284.189, 8.65527, 1
1.089,62.3951, 284.149, 8.64491, 1
1.09,62.4524, 284.108, 8.63457, 1
1.091,62.5097, 284.068, 8.62425, 1
1.092,62.567, 284.027, 8.61396, 1
1.093,62.6243, 283.986, 8.60368, 1
1.094,62.6816, 283.946, 8.59343, 1
1.095,62.7389, 283.905, 8.5832, 1
1.096,62.7962, 283.864, 8.57299, 1
1.097,62.8535, 283.823, 8.5628, 1
1.098,62.9108, 283.781, 8.55263, 1
1.099,62.9681, 283.74, 8.54248, 1
1.1,63.0254, 283.699, 8.53235, 1
1.101,63.0827, 283.657, 8.52225, 1
1.102,63.1399, 283.616, 8.51216, 1
1.103,63.1972, 283.574, 8.50209, 1
1.104,63.2545, 283.532, 8.49205, 1
1.105,63.3118, 283.49, 8.48202, 1
1.106,63.3691, 283.448, 8.47202, 1
1.107,63.4264, 283.406, 8.46203, 1
1.108,63.4837, 283.364, 8.45207, 1
1.109,63.541, 283.322, 8.44213, 1
1.11,63.5983, 283.28, 8.4322, 1
1.111,63.6556, 283.237, 8.4223, 1
1.112,63.7129, 283.195, 8.41242, 1
1.113,63.7702, 283.152, 8.40255, 1
1.114,63.8275, 283.109, 8.39271, 1
1.115,63.8848, 283.066, 8.38288, 1
1.116,63.9421, 283.024, 8.37308, 1
1.117,63.9994, 282.981, 8.3633, 1
1.118,64.0567, 282.937, 8.35353, 1
1.119,64.114, 282.894, 8.34379, 1
1.12,64.1713, 282.851, 8.33406, 1
1.121,64.2286, 282.808, 8.32435, 1
1.122,64.2859, 282.764, 8.31467, 1
1.123,64.3432, 282.72, 8.305, 1
1.124,64.4005, 282.677, 8.29535, 1
1.125,64.4578, 282.633, 8.28572, 1
1.126,64.515, 282.589, 8.27611, 1
1.127,64.5723, 282.545, 8.26652, 1
1.128,64.6296, 282.501, 8.25695, 1
1.129,64.6869, 282.457, 8.2474, 1
1.13,64.7442, 282.412, 8.23787, 1
1.131,64.8015, 282.368, 8.22835, 1
1.132,64.8588, 282.324, 8.21886, 1
1.133,64.9161, 282.279, 8.20938, 1
1.134,64.9734, 282.234, 8.19992, 1
1.135,65.0307, 282.19, 8.19048, 1
1.136,65.088, 282.145, 8.18106, 1
1.137,65.1453, 282.1, 8.17166, 1
1.138,65.2026, 282.054, 8.16227, 1
1.139,65.2599, 282.009, 8.15291, 1
1.14,65.3172, 281.964, 8.14356, 1
1.141,65.3745, 281.919, 8.13423, 1
1.142,65.4318, 281.873, 8.12492, 1
1.143,65.4891, 281.827, 8.11563, 1
1.144,65.5464, 281.782, 8.10636, 1
1.145,65.6037, 281.736, 8.0971, 1
1.146,65.661, 281.69, 8.08787, 1
1.147,65.7183, 281.644, 8.07865, 1
1.148,65.7756, 281.598, 8.06944, 1
1.149,65.8329, 281.551, 8.06026, 1
1.15,65.8901, 281.505, 8.0511, 1
1.151,65.9474, 281.458, 8.04195, 1
1.152,66.0047, 281.412, 8.03282, 1
1.153,66.062, 281.365, 8.02371, 1
1.154,66.1193, 281.318, 8.01461, 1
1.155,66.1766, 281.271, 8.00554, 1
1.156,66.2339, 281.224, 7.99648, 1
1.157,66.2912, 281.177, 7.98743, 1
1.158,66.3485, 281.13, 7.97841, 1
1.159,66.4058, 281.083, 7.9694, 1
1.16,66.4631, 281.035, 7.96041, 1
1.161,66.5204, 280.988, 7.95144, 1
1.162,66.5777, 280.94, 7.94249, 1
1.163,66.635, 280.892, 7.93355, 1
1.164,66.6923, 280.844, 7.92463, 1
1.165,66.7496, 280.796, 7.91573, 1
1.166,66.8069, 280.748, 7.90684, 1
1.167,66.8642, 280.7, 7.89797, 1
1.168,66.9215, 280.651, 7.88912, 1
1.169,66.9788, 280.603, 7.88028, 1
1.17,67.0361, 280.554, 7.87147, 1
1.171,67.0934, 280.506, 7.86266, 1
1.172,67.1507, 280.457, 7.85388, 1
1.173,67.2079, 280.408, 7.84511, 1
1.174,67.2652, 280.359, 7.83636, 1
1.175,67.3225, 280.31, 7.82763, 1
1.176,67.3798, 280.26, 7.81891, 1
1.177,67.4371, 280.211, 7.81021, 1
1.178,67.4944, 280.161, 7.80152, 1
1.179,67.5517, 280.112, 7.79285, 1
1.18,67.609, 280.062, 7.7842, 1
1.181,67.6663, 280.012, 7.77557, 1
1.182,67.7236, 279.962, 7.76695, 1
1.183,67.7809, 279.912, 7.75835, 1
1.184,67.8382, 279.862, 7.74976, 1
1.185,67.8955, 279.811, 7.74119, 1
1.186,67.9528, 279.761, 7.73263, 1
1.187,68.0101, 279.71, 7.7241, 1
1.188,68.0674, 279.66, 7.71557, 1
1.189,68.1247, 279.609, 7.70707, 1
1.19,68.182, 279.558, 7.69858, 1
1.191,68.2393, 279.507, 7.6901, 1
1.192,68.2966, 279.455, 7.68164, 1
1.193,68.3539, 279.404, 7.6732, 1
1.194,68.4112, 279.353, 7.66478, 1
1.195,68.4685, 279.301, 7.65636, 1
1.196,68.5258, 279.249, 7.64797, 1
1.197,68.583, 279.198, 7.63959, 1
1.198,68.6403, 279.146, 7.63123, 1
1.199,68.6976, 279.093, 7.62288, 1
1.2,68.7549, 279.041, 7.61454, 1
1.201,68.8122, 278.989, 7.60623, 1
1.202,68.8695, 278.936, 7.59793, 1
1.203,68.9268, 278.884, 7.58964, 1
1.204,68.9841, 278.831, 7.58137, 1
1.205,69.0414, 278.778, 7.57311, 1
1.206,69.0987, 278.725, 7.56487, 1
1.207,69.156, 278.672, 7.55665, 1
1.208,69.2133, 278.619, 7.54844, 1
1.209,69.2706, 278.566, 7.54024, 1
1.21,69.3279, 278.512, 7.53206, 1
1.211,69.3852, 278.458, 7.5239, 1
1.212,69.4425, 278.405, 7.51575, 1
1.213,69.4998, 278.351, 7.50761, 1
1.214,69.5571, 278.297, 7.49949, 1
1.215,69.6144, 278.243, 7.49139, 1
1.216,69.6717, 278.188, 7.4833, 1
1.217,69.729, 278.134, 7.47522, 1
1.218,69.7863, 278.079, 7.46716, 1
1.219,69.8436, 278.025, 7.45911, 1
1.22,69.9009, 277.97, 7.45108, 1
1.221,69.9581, 277.915, 7.44307, 1
1.222,70.0154, 277.86, 7.43507, 1
1.223,70.0727, 277.805, 7.42708, 1
1.224,70.13, 277.749, 7.41911, 1
1.225,70.1873, 277.694, 7.41115, 1
1.226,70.2446, 277.638, 7.4032, 1
1.227,70.3019, 277.582, 7.39527, 1
